t theta_x theta_y theta_z theta_x_f theta_y_f dtheta_x_f dtheta_y_f enc_pos_1 enc_pos_2 enc_pos_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y phi_z dphi_x dphi_y dphi_z err_x err_y Tx Ty Tz u1 u2 u3 Kp_x Ki_x Kd_x Kp_y Ki_y Kd_y pwm_cap abort 
0.10721325874328613 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.11240577697753906 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.11765217781066895 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.12266421318054199 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.12756562232971191 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.13266897201538086 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.13793277740478516 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.14285635948181152 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.14826250076293945 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.15310359001159668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.1580643653869629 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.16319513320922852 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.1683058738708496 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.1734473705291748 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.17847633361816406 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.18348956108093262 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.18855667114257812 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.1936943531036377 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.19871973991394043 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.20374846458435059 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.20899033546447754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.21410536766052246 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.21907520294189453 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.22417402267456055 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.22934484481811523 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.23432159423828125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.2393655776977539 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.24457669258117676 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.24968791007995605 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.2547125816345215 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.25975918769836426 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.26477956771850586 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.2699310779571533 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.27503275871276855 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.280012845993042 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.28516721725463867 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.2901723384857178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.2952694892883301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.30036377906799316 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.30541443824768066 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3105945587158203 0.00019174814224243164 0.0 0.0 1.7431649294766512e-05 0.0 0.0004980471227076146 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -1.7431649294766512e-05 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3156008720397949 0.00019174814224243164 0.0 0.0 3.4863298589533024e-05 0.0 0.0009960942454152293 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -3.4863298589533024e-05 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.32068848609924316 0.00019174814224243164 0.0 0.0 5.229494788429954e-05 0.0 0.0014941413681228439 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -5.229494788429954e-05 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3258187770843506 0.00019174814224243164 0.0 0.0 6.972659717906605e-05 0.0 0.0019921884908304585 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -6.972659717906605e-05 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3309018611907959 0.00019174814224243164 0.0 0.0 8.715824647383256e-05 0.0 0.0024902356135380736 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -8.715824647383256e-05 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3359253406524658 0.00019174814224243164 0.0 0.0 0.00010458989576859908 0.0 0.002988282736245688 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00010458989576859908 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3410515785217285 0.00019174814224243164 0.0 0.0 0.00012202154506336559 0.0 0.0034863298589533033 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00012202154506336559 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.34610867500305176 0.00019174814224243164 0.0 0.0 0.0001394531943581321 0.0 0.003486329858953303 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0001394531943581321 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3511817455291748 0.00019174814224243164 0.0 0.0 0.0001568848436528986 0.0 0.0034863298589533033 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.0001568848436528986 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.35641908645629883 0.00019174814224243164 0.0 0.0 0.00017431649294766513 0.0 0.0034863298589533033 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00017431649294766513 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.36142945289611816 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.0034863298589533037 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3664662837982178 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.0029882827362456886 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.37160539627075195 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.002490235613538074 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.37671828269958496 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.0019921884908304594 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.38176751136779785 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.001494141368122845 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.38685178756713867 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.0009960942454152303 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.39191126823425293 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 0.0004980471227076156 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.3969862461090088 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 8.673617379884035e-19 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.2 0 
0.4021139144897461 0.00019174814224243164 0.0 0.0 0.00019174814224243164 0.0 8.673617379884035e-19 0.0 6336 28792 -43988 0.0 0.0 0.0 33.06162100561291 -7.3089882951946485 -2.323727439910456 0.0 0.0 0.0 -0.00019174814224243164 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0 0.0 0.0 8.0 0.0 0.0 0.20091032981872559 0 
