t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
0.0050694942474365234 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.04927913472056389 0.08897088468074799 -2.947927713394165 
0.010434150695800781 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.04927913472056389 0.08897088468074799 -2.947927713394165 
0.015715360641479492 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.04927913472056389 0.08897088468074799 -2.947927713394165 
0.020960569381713867 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.04927913472056389 0.08897088468074799 -2.947927713394165 
0.02620244026184082 0.75 0.0 0.0 0.0 0.0 -0.10537232626765243 0.2107446525353049 0 0 0 2 1 1 -0.04927913472056389 0.08897088468074799 -2.947927713394165 
0.03144693374633789 0.75 0.0 -0.0005245434401603739 0.0010490868803207478 0.09636570737534285 0.05563676709380291 0.3894573696566205 2 1 1 2 3 2 -0.04927913472056389 0.08897088468074799 -2.947927713394165 
0.036707162857055664 0.75 0.0004542679445673663 -0.00026227172008018695 0.0028849889208820566 -0.08230982869493861 0.047521601753974796 0.4752160175397481 4 4 3 3 3 4 -0.04927913472056389 0.08897088468074799 -2.9475440979003906 
0.041986703872680664 0.75 0.0 0.0 0.005507706121683926 0.0 0.11165249896985394 0.6140887443341967 7 7 7 3 4 4 -0.04908738657832146 0.08916263282299042 -2.946777105331421 
0.04725766181945801 0.75 0.0 0.0005245434401603732 0.008392695042565982 -0.1709702463558021 -4.152310634535604e-17 0.7403228831770425 10 11 11 5 4 6 -0.048895638436079025 0.08916263282299042 -2.945435047149658 
0.052486419677734375 0.75 -0.0009085358891347326 0.0005245434401603739 0.012326770843768787 0.0 0.11158124657740356 0.7810687260418245 15 15 17 4 5 5 -0.048895638436079025 0.08916263282299042 -2.945435047149658 
0.05771636962890625 0.75 -0.0009085358891347315 0.0010490868803207471 0.015998574924891405 -0.07820071347346637 0.045149202974726604 0.9932824654439857 19 20 22 7 7 8 -0.04832039773464203 0.08877914398908615 -2.941408157348633 
0.06310033798217773 0.75 -0.0013628038337020988 0.0013113586004009348 0.021768552766655517 -0.1926905385227429 0.11124993428639958 0.9456244414343963 26 27 30 5 5 7 -0.047745153307914734 0.08839564770460129 -2.938340187072754 
0.06843256950378418 0.75 -0.0022713397228368314 0.0018359020405613086 0.026227172008018693 -0.09652952498244076 0.05573134723335888 1.0588955974338188 31 32 37 6 6 7 -0.0475534051656723 0.08801215142011642 -2.9343135356903076 
0.07367444038391113 0.75 -0.0027256076674041954 0.0020981737606414943 0.031210334689542246 -0.09250009052481499 0.1602148564937 1.1215039954559003 37 38 44 6 7 8 -0.04716990888118744 0.08782040327787399 -2.9295198917388916 
0.07892060279846191 0.75 -0.003179875611971564 0.0028849889208820566 0.03671804081122617 0.0 0.0 1.2364017446325843 43 45 52 8 8 8 -0.04659466817975044 0.08782040327787399 -2.9241509437561035 
0.08416271209716797 0.75 -0.003179875611971564 0.0028849889208820566 0.04301256209315066 -0.09563535675102458 0.16564529689274968 1.3251623751419974 51 53 60 7 8 9 -0.045827675610780716 0.08782040327787399 -2.91839861869812 
0.08941769599914551 0.75 -0.0036341435565389302 0.003671804081122617 0.049307083375075146 0.0 0.0 1.2879840746025915 58 61 69 9 9 9 -0.04506068676710129 0.08762865513563156 -2.91245436668396 
0.09465646743774414 0.75 -0.0036341435565389302 0.003671804081122617 0.056388419817240194 -0.08725853718159159 0.05037873993088488 1.410604718064778 67 70 78 9 9 10 -0.04429369792342186 0.08743690699338913 -2.9065101146698 
0.09990978240966797 0.75 -0.004088411501106292 0.003934075801202807 0.07160017958189104 -0.09648851838729101 0.05570767206461063 1.5598148178090983 86 89 98 9 9 10 -0.042759716510772705 0.08743690699338913 -2.8946218490600586 
0.10518956184387207 0.75 -0.004542679445673663 0.004196347521282991 0.07894378774413627 -0.09166019866169611 0.052920040371304836 1.4817611303965368 95 98 108 9 9 10 -0.04180097579956055 0.08743690699338913 -2.888485908508301 
0.11042618751525879 0.75 -0.0049969473902410294 0.004458619241363178 0.0862873959063815 0.0 0.0 1.6536678441373704 104 107 118 10 10 10 -0.04084223881363869 0.0872451588511467 -2.8819665908813477 
0.11566448211669922 0.75 -0.0049969473902410294 0.004458619241363178 0.09415554750878713 -0.17164857153499574 1.6609242538142417e-16 1.635172258198785 114 117 128 11 10 12 -0.039691753685474396 0.08705341070890427 -2.87506365776062 
0.12089419364929199 0.75 -0.005905483279375762 0.004458619241363178 0.10281051427143328 0.0 0.0 1.655059234835004 125 127 140 10 10 10 -0.038541268557310104 0.0866699144244194 -2.867777109146118 
0.12612485885620117 0.75 -0.005905483279375762 0.004458619241363178 0.11067866587383889 -0.08442072933792355 0.048740330808434706 1.657171247486779 135 137 150 11 11 12 -0.037774279713630676 0.0866699144244194 -2.860107183456421 
0.1313648223876953 0.75 -0.006359751223943128 0.004720890961443365 0.11959590435656525 -0.09673508189253953 0.0558500255707382 1.7313507926928868 146 148 162 10 10 11 -0.037774279713630676 0.0866699144244194 -2.860107183456421 
0.13664698600769043 0.75 -0.006814019168510494 0.004983162681523552 0.12772632767905107 -0.09712806169924429 -0.056076912567925276 1.7944612021736117 156 158 173 11 10 11 -0.03700728714466095 0.0866699144244194 -2.8524372577667236 
0.14209294319152832 0.75 -0.0072682871130778605 0.004720890961443355 0.13611902272161702 0.0 0.0 1.778783331365247 167 168 184 12 12 12 -0.03624029830098152 0.08647816628217697 -2.836714029312134 
