t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
2.417135238647461 0.75 0.017716449838127733 -0.07579652710317368 4.8677631246882695 0.09626360342601537 -0.05557781735117336 2.1119570593445864 6283 6158 6119 13 13 12 -0.04180097579956055 -0.07804127782583237 1.5128885507583618 
2.422487497329712 0.75 0.018170717782694506 -0.0760587988232542 4.877729450051317 -0.09145720647621637 -0.0528028427783748 2.1649165539133612 6296 6171 6131 14 13 14 -0.04237622022628784 -0.07746603339910507 1.5217089653015137 
2.427778720855713 0.75 0.01771644983812716 -0.07632107054333437 4.888482590574604 0.0 0.0 2.1403216327949974 6310 6184 6145 13 13 13 -0.042759716510772705 -0.07727428525686264 1.5307210683822632 
2.433112621307373 0.75 0.01771644983812716 -0.0763210705433337 4.898711187657732 0.0 0.0 2.094184837142177 6323 6197 6158 14 14 14 -0.04314320906996727 -0.07689078897237778 1.539541482925415 
2.438406229019165 0.75 0.017716449838127733 -0.0763210705433347 4.9097265999010995 0.0 0.0 2.0964535935903443 6337 6211 6172 13 13 13 -0.043718453496694565 -0.07650729268789291 1.548553705215454 
2.4436891078948975 0.75 0.017716449838127733 -0.07632107054333404 4.919955196984226 0.0 -0.1112971441036227 2.0589971659170203 6350 6224 6185 13 12 12 -0.043718453496694565 -0.07650729268789291 1.548553705215454 
2.4489660263061523 0.75 0.01771644983812716 -0.07684561398349472 4.929659250627194 0.0 0.0 2.1053922483501246 6363 6236 6197 14 14 14 -0.044677190482616425 -0.07554855942726135 1.566961407661438 
2.4542531967163086 0.75 0.01771644983812716 -0.07684561398349472 4.940674662870562 -0.07729588983620332 -0.04462680280418357 2.097459731796629 6377 6250 6211 16 15 16 -0.04506068676710129 -0.07516506314277649 1.5763570070266724 
2.459529399871826 0.75 0.01726218189355981 -0.0771078857035749 4.953001433714331 0.0 0.0 2.1730607782297198 6393 6265 6227 13 13 13 -0.04544418305158615 -0.07497331500053406 1.5857527256011963 
2.4648067951202393 0.75 0.01726218189355981 -0.0771078857035749 4.963230030797458 0.0 -0.11052327015599948 2.0446804978859916 6406 6278 6240 13 12 12 -0.04563593119382858 -0.07439807057380676 1.5953400135040283 
2.4700918197631836 0.75 0.017262181893560387 -0.07763242914373558 4.972934084440425 0.0 0.0 2.14480962112126 6419 6290 6252 13 13 13 -0.04621117189526558 -0.0740145742893219 1.605119228363037 
2.4753711223602295 0.75 0.01726218189355981 -0.07763242914373525 4.983162681523552 0.0 -0.09976101942951206 2.144861917734507 6432 6303 6265 15 14 14 -0.046786416321992874 -0.07324758172035217 1.6148983240127563 
2.4807472229003906 0.75 0.017262181893560387 -0.07815697258389527 4.994440365487001 0.0 0.0 2.1354064891706246 6447 6317 6279 13 13 13 -0.04736165702342987 -0.0728640928864479 1.6248692274093628 
2.4867184162139893 0.75 0.01726218189355981 -0.0781569725838956 5.004668962570127 0.0 0.0 2.136633157476065 6460 6330 6292 16 16 16 -0.0481286495923996 -0.07228884845972061 1.635031819343567 
2.4923713207244873 0.75 0.017262181893560387 -0.07815697258389594 5.017258005133977 0.0 -0.11162873806349732 2.0651316541747002 6476 6346 6308 13 12 12 -0.04927913472056389 -0.07133010774850845 1.645194411277771 
2.498300313949585 0.75 0.01726218189355981 -0.07868151602405596 5.037977471020311 -0.0966733229553876 -0.05581436903174866 2.120946023206449 6503 6372 6334 13 12 13 -0.051004864275455475 -0.06998787820339203 1.6655197143554688 
2.5038199424743652 0.75 0.01680791394899246 -0.07894378774413613 5.0479437963833576 0.09103566023394116 -0.05255946294192125 2.1549379806187705 6516 6384 6347 14 14 13 -0.05158010497689247 -0.0697961300611496 1.6754906177520752 
2.5093445777893066 0.75 0.017262181893560387 -0.07920605946421665 5.058696936906646 0.0 0.0 2.207055147939862 6530 6398 6360 14 14 14 -0.052155349403619766 -0.06960438191890717 1.6852697134017944 
2.5149757862091064 0.75 0.017262181893560387 -0.07920605946421665 5.069712349150014 0.0 -0.10339906173080506 2.0679812346161004 6544 6412 6374 14 13 13 -0.053114086389541626 -0.06902913749217987 1.6940901279449463 
2.5204837322235107 0.75 0.017262181893560387 -0.079730602904377 5.080203217953221 0.0 0.0 2.142114572382679 6558 6425 6387 13 13 13 -0.05426457151770592 -0.06883738934993744 1.702718734741211 
2.5259904861450195 0.75 0.01726218189355981 -0.07973060290437733 5.090431815036349 0.0 0.0 2.1762972517292107 6571 6438 6400 13 13 13 -0.05426457151770592 -0.06883738934993744 1.702718734741211 
2.5314106941223145 0.75 0.017262181893560387 -0.079730602904377 5.100660412119476 0.08505297595344802 -0.049105358562101985 2.1606357767324895 6584 6451 6413 15 15 14 -0.055031564086675644 -0.06826214492321014 1.71920907497406 
2.53684139251709 0.75 0.01771644983812716 -0.07999287462445684 5.112200367803004 -0.07724331653925631 -0.04459644959703911 2.0960331310608376 6599 6466 6427 16 15 16 -0.055031564086675644 -0.06768690049648285 1.727070689201355 
2.542161464691162 0.75 0.017262181893560387 -0.08025514634453736 5.124527138646773 0.09642707377783194 -0.05567219700279918 2.115543486106369 6615 6481 6443 13 13 12 -0.055031564086675644 -0.06711166352033615 1.7347406148910522 
2.5475106239318848 0.75 0.01771644983812716 -0.08051741806461653 5.144722061092948 -0.09597886003958725 -0.055413420680369044 2.105709985854026 6641 6507 6468 13 12 13 -0.05579855293035507 -0.06615292280912399 1.7496968507766724 
2.552781820297241 0.75 0.017262181893559235 -0.0807796897846977 5.1546883864559945 0.0 -0.09904521151064465 1.9809042302128927 6654 6519 6481 14 13 13 -0.056182049214839935 -0.0655776783823967 1.7577502727508545 
2.558148145675659 0.75 0.01726218189355981 -0.08130423322485772 5.1651792552592015 -0.09575631209261513 -0.05528493256327717 2.100827437404533 6668 6532 6494 13 12 13 -0.05637379735708237 -0.06481069326400757 1.7661871910095215 
