t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
0.005070924758911133 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.06538593024015427 0.0728640928864479 -1.6820099353790283 
0.010446786880493164 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.06538593024015427 0.0728640928864479 -1.6820099353790283 
0.01573801040649414 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 -0.06538593024015427 0.0728640928864479 -1.6820099353790283 
0.02101612091064453 0.75 0.0 0.0 0.0 0.0 0.11174764383476224 0.2793691095869056 0 0 0 1 2 2 -0.06538593024015427 0.0728640928864479 -1.6820099353790283 
0.026310205459594727 0.75 0.0 0.0005245434401603739 0.0013113586004009348 0.0 -0.1113443940055984 0.38970537901959423 1 2 2 3 2 2 -0.06538593024015427 0.0728640928864479 -1.6820099353790283 
0.03156852722167969 0.75 0.0 0.0 0.003147260640962243 0.0966939005039094 -0.05582624948492699 0.4466099958794158 4 4 4 3 3 2 -0.0655776783823967 0.07267234474420547 -1.6818182468414307 
0.03683352470397949 0.75 0.0004542679445673663 -0.00026227172008018695 0.005245434401603739 -0.09669390050390936 -0.05582624948492697 0.6140887443341967 7 7 6 4 3 4 -0.06576942652463913 0.07267234474420547 -1.6812429428100586 
0.04215192794799805 0.75 0.0 -0.0005245434401603732 0.008130423322485794 0.09648851838729101 -0.05570767206461063 0.7799074089045491 11 10 10 5 5 4 -0.06576942652463913 0.0728640928864479 -1.680092453956604 
0.04743552207946777 0.75 0.0004542679445673663 -0.0007868151602405608 0.011802227403608413 0.0 0.0 0.7658313804171314 16 15 14 5 5 5 -0.06538593024015427 0.07305583357810974 -1.6787502765655518 
0.05283093452453613 0.75 0.0004542679445673663 -0.0007868151602405608 0.015736303204811217 0.0 -0.10966829190055906 0.8773463352044722 21 20 19 6 5 5 -0.06481069326400757 0.07324758172035217 -1.6766411066055298 
0.0581207275390625 0.75 0.0004542679445673663 -0.0013113586004009348 0.01993265072609421 0.0 -0.08573773131094709 0.9431150444204173 27 25 24 8 7 7 -0.06423544883728027 0.0734393298625946 -1.6737648248672485 
0.06337332725524902 0.75 0.0004542679445673663 -0.0018359020405613086 0.02570262856785832 -0.09628400690279068 -0.05558959730398199 1.1117919460796395 35 32 31 7 6 7 -0.06385195255279541 0.07363107800483704 -1.670121669769287 
0.06866002082824707 0.75 0.0 -0.0020981737606414956 0.03094806296946206 0.0 -0.1111085448338009 1.0555311759211083 42 38 38 7 6 6 -0.06346845626831055 0.07420632243156433 -1.6657114028930664 
0.07398009300231934 0.75 0.0 -0.002622717200801871 0.03593122565098561 0.0 0.0 1.1736002816287932 49 44 44 7 7 7 -0.06308495998382568 0.0745898187160492 -1.6607259511947632 
0.07937335968017578 0.75 0.0 -0.0026227172008018696 0.047733453054594026 0.0 0.0 1.3151945846060358 64 59 59 8 8 8 -0.062317971140146255 0.07535681128501892 -1.6497963666915894 
0.08464813232421875 0.75 0.0 -0.0026227172008018696 0.054027974336518514 0.08322974433260644 -0.14415814588504236 1.2974233129653805 72 67 67 10 9 8 -0.06174272671341896 0.07574030011892319 -1.6440439224243164 
0.08989596366882324 0.75 0.0004542679445673663 -0.003409532361042425 0.061109310778683555 0.0 0.0 1.3412574647186206 82 76 75 8 8 8 -0.061167486011981964 0.07650729268789291 -1.6380997896194458 
0.09514713287353516 0.75 0.0004542679445673618 -0.0034095323610424276 0.06740383206060804 0.08282004458839838 -0.04781617503740862 1.5301176011970798 90 84 83 11 11 10 -0.0607839897274971 0.07708253711462021 -1.6317721605300903 
0.10039782524108887 0.75 0.0009085358891347326 -0.003671804081122617 0.07579652710317403 0.09681754999304479 -0.05589763855076446 1.4533386023198764 101 95 93 9 9 8 -0.0607839897274971 0.07708253711462021 -1.6317721605300903 
0.10564398765563965 0.75 0.0013628038337020988 -0.003934075801202804 0.08261559182525889 0.0 -0.10545706476887291 1.4763989067642207 110 104 101 10 9 9 -0.05963350459933281 0.0782330259680748 -1.6185414791107178 
0.11088824272155762 0.75 0.0013628038337020988 -0.004458619241363178 0.08995919998750412 0.0 0.0 1.6280057112364181 120 113 110 10 10 10 -0.059058260172605515 0.07900001108646393 -1.6116386651992798 
0.11613154411315918 0.75 0.0013628038337020988 -0.004458619241363178 0.09782735158990973 0.0862315764174954 -0.04978582385728676 1.593146363433178 130 123 120 11 11 10 -0.058291271328926086 0.07957525551319122 -1.6047357320785522 
0.12137150764465332 0.75 0.0018170717782694651 -0.004720890961443365 0.10622004663247571 0.0 -0.11127353418760573 1.7247397799078905 141 134 130 11 10 10 -0.05752428248524666 0.08034224808216095 -1.5978327989578247 
0.12661170959472656 0.75 0.0018170717782694651 -0.005245434401603739 0.11435046995496151 0.0 0.0 1.6271793123982268 152 144 140 11 11 11 -0.05675728991627693 0.08091749250888824 -1.5907381772994995 
0.1318521499633789 0.75 0.0018170717782694651 -0.005245434401603729 0.12300543671760766 0.0 -0.1095995487171696 1.6987930051161295 163 155 151 11 10 10 -0.055990301072597504 0.08130098134279251 -1.583451747894287 
0.13710427284240723 0.75 0.001817071778269456 -0.005769977841764103 0.13113586004009348 0.07694240253512312 -0.1332681504472495 1.7324859558142431 174 165 161 14 13 12 -0.05522330850362778 0.0818762257695198 -1.5761653184890747 
0.14234280586242676 0.75 0.0022713397228368406 -0.006556793002004673 0.14136445712322077 0.0 0.0 1.8061282893668968 188 178 173 11 11 11 -0.05445631965994835 0.0824514701962471 -1.5684953927993774 
0.1475844383239746 0.75 0.0022713397228368314 -0.006556793002004673 0.15001942388586692 0.0 -0.11132076404082615 1.7254718426328088 199 189 184 11 10 10 -0.053881075233221054 0.0830267146229744 -1.5608254671096802 
0.15296530723571777 0.75 0.0022713397228368314 -0.007081336442165047 0.1581498472083527 0.0 0.0 1.8383531781321516 210 199 194 11 11 11 -0.053114086389541626 0.0836019515991211 -1.552772045135498 
0.15832948684692383 0.75 0.0022713397228368314 -0.007081336442165047 0.1668048139709989 0.0 0.0 1.8028989732455092 221 210 205 12 12 12 -0.0523470975458622 0.08417719602584839 -1.5449104309082031 
0.1635880470275879 0.75 0.0022713397228368314 -0.007081336442165047 0.17624659589388564 0.0 -0.10964536792649977 1.8639712547504923 233 222 217 12 11 11 -0.05158010497689247 0.08475244045257568 -1.536857008934021 
0.16886520385742188 0.75 0.0022713397228368314 -0.007605879882325421 0.185163834376612 0.08616615033523631 -0.04974805009108245 1.8904259034611348 245 233 228 13 13 12 -0.05081311613321304 0.08532768487930298 -1.528995394706726 
0.17415118217468262 0.75 0.0027256076674041976 -0.007868151602405608 0.19513015973965908 0.0 -0.10969122546222794 1.8647508328578746 258 246 240 12 11 11 -0.049854375422000885 0.08590292930603027 -1.520941972732544 
0.17942118644714355 0.75 0.0027256076674041976 -0.008392695042565982 0.20404739822238546 0.0 0.0 1.9224105136767629 270 257 251 14 14 14 -0.04908738657832146 0.08647816628217697 -1.5128885507583618 
0.18470382690429688 0.75 0.0027256076674041976 -0.008392695042565982 0.2150628104657533 0.0 -0.11160498726816467 1.897284783558799 284 271 265 12 11 11 -0.04908738657832146 0.08647816628217697 -1.5128885507583618 
0.1900620460510254 0.75 0.0022713397228368314 -0.009704053642966916 0.23420864603160693 0.09671448681442775 -0.05583813499684638 1.9543347248896197 310 294 289 12 12 11 -0.04659466817975044 0.08820389956235886 -1.487769603729248 
0.19538450241088867 0.75 0.0027256076674041976 -0.009966325363047104 0.24338815623441348 0.0 0.0 1.9853643406691173 322 306 300 13 13 13 -0.04563593119382858 0.08858739584684372 -1.4791409969329834 
0.20069503784179688 0.75 0.0027256076674041976 -0.009966325363047104 0.2536167533175408 0.0 -0.11160498726816467 1.897284783558799 335 319 313 12 11 11 -0.044868938624858856 0.08897088468074799 -1.4705123901367188 
0.20601272583007812 0.75 0.0027256076674041798 -0.010490868803207478 0.2625339918002671 0.0847040731992105 -0.04890391946302195 2.0050606979839016 347 330 324 14 14 13 -0.04410194978117943 0.08973787724971771 -1.461883783340454 
0.2114086151123047 0.75 0.003179875611971582 -0.010753140523287654 0.2732871323235548 0.0 0.0 2.0054761943259836 361 344 337 12 12 12 -0.0433349572122097 0.09050486981868744 -1.452871561050415 
0.21670055389404297 0.75 0.003179875611971582 -0.010753140523287685 0.28272891424644153 0.0 -0.08781909261014138 2.019839130033249 373 356 349 16 15 15 -0.04237622022628784 0.0914636105298996 -1.4440511465072632 
0.22198081016540527 0.75 0.003179875611971582 -0.011277683963448049 0.29479341337013015 0.0 -0.10790854559974766 1.9963080935953337 389 371 364 13 12 12 -0.04141748324036598 0.09242234379053116 -1.4350390434265137 
0.22725200653076172 0.75 0.003179875611971546 -0.011802227403608423 0.30449746701309705 0.0 0.0 2.0110291635541495 402 383 376 12 12 12 -0.04026699811220169 0.09338108450174332 -1.425835132598877 
0.23257684707641602 0.75 0.003179875611971546 -0.011802227403608423 0.31393924893598374 0.0 -0.11165249896985402 2.0655712309422984 414 395 388 13 12 12 -0.03930825740098953 0.09414807707071304 -1.4166313409805298 
0.23783016204833984 0.75 0.003179875611971582 -0.012326770843768797 0.3236433025789507 0.08986507310927132 -0.15565087245114936 2.0234613418649436 427 407 400 14 13 12 -0.038541268557310104 0.09453156590461731 -1.407427430152893 
0.24308443069458008 0.75 0.0036341435565389302 -0.013113586004009326 0.333871899662078 0.0 0.1096224535340384 2.08282661714673 441 420 412 12 13 13 -0.037582531571388245 0.09433981776237488 -1.3982235193252563 
0.2483353614807129 0.75 0.0036341435565389662 -0.012589042563848993 0.3438382250251251 0.0 -0.19918110505425263 2.041606326806088 453 433 425 15 13 13 -0.03681553900241852 0.09376458078622818 -1.3890196084976196 
