i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
2150 23.17554259300232 -0.06372775460174165 -0.14144862278704304 0.0 0.13335904048295483 -0.014646026498954206 -0.11871301398400061 0.9667970553160261 -1.5600587488868711 67.14844350404161 15.246541846952965 9.043298852833475 -18.01086288276791 2.3882447345297337 0.0 -1.7911835508973004 -0.9667970553160261 -0.4399412511131289 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2151 23.18625283241272 -0.05210162143631444 -0.11961009401432773 0.0 0.11276947810118881 -0.013843943287052957 -0.09892553481413585 0.8239748115632977 -1.6369630504032182 67.24732415265588 15.268981794478606 9.041896356113122 -18.027692843412144 2.363094726794585 -0.29538684084932315 -1.772321045095939 -0.8239748115632977 -0.3630369495967819 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2152 23.197213172912598 -0.05126852664045295 -0.1230258890428937 0.0 0.11598992053831188 -0.01613438355802407 -0.09985553698028779 0.8349611708432632 -1.6479494096831837 67.33520819670643 15.2928242387246 9.039091362672417 -18.045925300776727 2.0826213496962462 -0.29751733567089234 -1.4875866783544616 -0.8349611708432632 -0.35205059031681635 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2153 23.208163738250732 -0.055475900750785234 -0.16688075469740377 0.0 0.15733668439475063 -0.033372458910473315 -0.12396422548427734 1.098632939788789 -1.6259766911232527 67.41211612676078 15.313861689529887 9.036286369231712 -18.061352764700604 1.9674302690316843 -0.28106146700452633 -1.4053073350226315 -1.098632939788789 -0.3740233088767474 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2154 23.219256162643433 -0.06467929633591571 -0.262616334425871 0.0 0.24759705456385006 -0.07098810296683866 -0.1766089515970114 1.691894633359634 -1.5710451081668366 67.5000070010005 15.341911623936943 9.033481375791009 -18.080987718785543 1.311725327677316 0.0 -1.0493802621418526 -1.691894633359634 -0.4289548918331634 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2155 23.229947805404663 -0.06097678256144338 -0.3039623197118412 0.0 0.28657842332458167 -0.09350187718489894 -0.19307654613968275 1.966552975028537 -1.5930176132833562 67.5659251566803 15.355936591140468 9.032078879070655 -18.09080519582801 1.4685829532487815 0.0 -0.9790553021658542 -1.966552975028537 -0.40698238671664394 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2156 23.2405903339386 -0.04846858742349828 -0.325552733510895 0.0 0.30693406066582773 -0.11389259441923096 -0.1930414662465968 2.1203615780612313 -1.669922021521409 67.63184331236009 15.371364055064344 9.032078879070655 -18.100622672870475 1.4688905743114646 -0.2937781148622929 -1.1751124594491715 -2.1203615780612313 -0.3300779784785911 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2157 23.251264333724976 -0.03814252279642439 -0.349527460867773 0.0 0.32953765038735716 -0.1336255857424402 -0.19591206464491695 2.2851565403738907 -1.7358399637577904 67.70874441222526 15.386791518988224 9.02927388562995 -18.1118426466333 1.9653133233176896 -0.2456641654147112 -0.9826566616588448 -2.2851565403738907 -0.26416003624220963 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2158 23.262068510055542 -0.03158195090260017 -0.38452437781165033 0.0 0.3625330601095412 -0.15547997512377026 -0.20705308498577096 2.5158694449229317 -1.7797852941559467 67.77466256790505 15.406426473073159 9.026468892189245 -18.12306262039612 2.047440467668009 -0.5849829907622883 -1.4624574769057208 -2.5158694449229317 -0.22021470584405337 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2159 23.272751569747925 -0.023207641696663575 -0.42658112505810936 0.0 0.40218454167303436 -0.18214331073979562 -0.2200412309332387 2.7905275731484234 -1.8347168771123628 67.84058072358485 15.426061427158096 9.019456408587482 -18.135685090879292 2.2305125434128423 -0.7435041811376142 -1.239173635229357 -2.7905275731484234 -0.16528312288763738 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2160 23.28339123725891 -0.014882168665346666 -0.46294001884556396 0.0 0.43646403547776846 -0.20608077790683893 -0.2303832575709295 3.0322268369774297 -1.8896485667904843 67.90649887926465 15.449903871404091 9.011041428265367 -18.148307561362465 2.2178244243567287 -1.1089122121783643 -1.3861402652229553 -3.0322268369774297 -0.11035143320951561 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2161 23.294326543807983 -0.010187768811881735 -0.477706733785815 0.0 0.4503862278379021 -0.21687483551676748 -0.2335113923211346 3.1420901096119676 -1.9226075379086751 67.9504443163845 15.473746315650084 8.999821454502547 -18.16233252856599 2.3887531962573325 -1.1943765981286663 -1.4929707476608327 -3.1420901096119676 -0.07739246209132487 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2162 23.305271863937378 0.007135348418575823 -0.5021149063182931 0.0 0.47339847359001747 -0.2425252243825039 -0.2308732492075135 3.3068849652029213 -2.032470810543213 68.04932496499877 15.513016223819955 8.98018650041761 -18.184772476091634 2.6478855639130012 -1.7652570426086676 -1.7652570426086676 -3.3068849652029213 0.03247081054321289 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2163 23.316071271896362 0.004441035990122805 -0.49802240788527286 0.0 0.4695400290647055 -0.23839610523406501 -0.23114392383064047 3.2958987126446617 -2.0214844512632473 68.08228062774408 15.52563869430313 8.971771520095494 -18.19318745641375 2.8285648141564765 -1.649996141591278 -1.649996141591278 -3.2958987126446617 0.021484451263247373 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2164 23.32960081100464 -0.018967091278500672 -0.47906496245371666 0.0 0.45166677810653577 -0.21034682387422798 -0.24131995423230773 3.186035440010124 -1.8786622075105188 68.13721583923851 15.571921086074765 8.945124082408796 -18.219834894100448 3.574991640114436 -1.9249954985231577 -1.9249954985231577 -3.186035440010124 -0.12133779248948112 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2165 23.340407133102417 -0.040159547605417276 -0.45185856445073624 0.0 0.4260163400804456 -0.18021803672879536 -0.24579830335165023 3.0212404776974644 -1.7468263230377559 68.18116127635837 15.628020954888868 8.914269154561039 -18.24928732522785 3.782667503025648 -2.3277953864773218 -1.7458465398579912 -3.0212404776974644 -0.25317367696224413 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2166 23.351325273513794 -0.05719095179622235 -0.43998198734107236 0.0 0.4148189957984079 -0.16071328129758602 -0.25410571450082187 2.944336176181117 -1.6369630504032182 68.20313399491829 15.665888366338388 8.891829207035396 -18.267519782592434 4.202052211137463 -2.2246158764845396 -2.2246158764845396 -2.944336176181117 -0.3630369495967819 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2167 23.362433433532715 -0.07934263747247429 -0.42468176036970207 0.0 0.40039380347154224 -0.13541390951770782 -0.2649798939538344 2.845459262826545 -1.4941408066504898 68.22510671347823 15.709365764669318 8.869389259509756 -18.289959730118078 4.437403109677947 -2.2187015548389737 -1.941363860484102 -2.845459262826545 -0.5058591933495103 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2168 23.373165607452393 -0.08872852691525422 -0.41489703141711504 0.0 0.39116867254561344 -0.12313779741574794 -0.26803087512986545 2.7795412138684576 -1.4282226509706966 68.23608965766361 15.752843163000248 8.846949311984114 -18.310997180923366 4.767356602005817 -2.085718513377545 -2.3836783010029086 -2.7795412138684576 -0.5717773490293034 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2169 23.384227514266968 -0.10901904950272102 -0.3532492859751052 0.0 0.3330466207497371 -0.07750962919990634 -0.2555369915498308 2.395019706286723 -1.2963867664979336 68.28003509478347 15.79772305805153 8.825911861178826 -18.333437128449006 4.695859554751963 -2.0870486910008723 -2.3479297773759815 -2.395019706286723 -0.7036132335020664 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2170 23.39508557319641 -0.1094456574553536 -0.33068832504557677 0.0 0.31177594279859805 -0.06652596628961573 -0.2452499765089823 2.2412111032540287 -1.285400407217968 68.29102486915802 15.845407946543517 8.806276907093888 -18.357279572695 4.476053362827403 -2.088824902652788 -2.6856320176964417 -2.2412111032540287 -0.7145995927820319 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2171 23.406458377838135 -0.1210627846102631 -0.23482778151614947 0.0 0.22139775562808306 -0.011851528102171981 -0.20954622752591104 1.6369630504032182 -1.208496105701621 68.35694302483782 15.9169352792815 8.776824475966485 -18.397951977585226 4.778044939076947 -1.4053073350226315 -2.810614670045263 -1.6369630504032182 -0.791503894298379 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2172 23.417367458343506 -0.14163486596102093 -0.19622715829807666 0.0 0.18500473904738146 0.023142014273639593 -0.20814675332102106 1.373291281457692 -1.076660221228858 68.37891574339774 15.967425161214194 8.759994515322253 -18.427404408712633 4.466550064817154 -1.4888500216057179 -2.9777000432114358 -1.373291281457692 -0.9233397787711419 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2173 23.42833685874939 -0.16546036978793868 -0.1626236503227589 0.0 0.15332304789937692 0.05843630226120067 -0.2117593501605776 1.142578376908651 -0.9228516181961641 68.40088846195768 16.010902559545126 8.74737204483908 -18.45405184639933 4.451428439544815 -1.1870475838786172 -2.967618959696543 -1.142578376908651 -1.0771483818038359 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2174 23.43932557106018 -0.18898832682809838 -0.12503525562615347 0.0 0.11788436952086204 0.09536613792996293 -0.21325050745082497 0.8898925403562675 -0.7690430151634701 68.4228611805176 16.05718495131676 8.734749574355906 -18.483504277526734 4.181208280437864 -0.8959732029509708 -2.6879196088529125 -0.8898925403562675 -1.23095698483653 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2175 23.450332403182983 -0.21591350330743506 -0.08552771793263104 0.0 0.08063630577276493 0.13597448434026552 -0.21661079011303042 0.6262207714107416 -0.593261693570845 68.44483389907754 16.097857356206983 8.727737090754143 -18.510151715213432 3.639939581669719 -0.5599907048722644 -2.7999535243613223 -0.6262207714107416 -1.406738306429155 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2176 23.461645364761353 -0.22292810212603398 -0.04788073523203698 0.0 0.045142390094361315 0.159448838131433 -0.20459122822579429 0.3735353617451811 -0.538330110614429 68.45581684326292 16.134322270936153 8.723529600593086 -18.536799152900134 3.546480716705626 -0.2728062089773558 -2.7280620897735584 -0.3735353617451811 -1.461669889385571 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2177 23.47312903404236 -0.21260046104741864 -0.02084734701681253 0.0 0.019655067260449705 0.16376001591865064 -0.18341508317910032 0.18676768087259055 -0.593261693570845 68.46680661763747 16.18340965614849 8.722127103872735 -18.577471557790357 2.600280452364478 0.23638913203313439 -2.600280452364478 -0.18676768087259055 -1.406738306429155 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2178 23.485008239746094 -0.1960168804751657 -0.029056164222711418 0.0 0.02739441434286559 0.14634990554065871 -0.1737443198835243 0.21972675871248706 -0.6921387136471231 68.47778956182285 16.210057093835193 8.723529600593086 -18.604118995477055 2.049149873193092 0.2927356961704417 -2.6346212655339754 -0.21972675871248706 -1.307861286352877 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2179 23.496320486068726 -0.17114283890617096 -0.055616344954255055 0.0 0.05243559288261863 0.11351974637584386 -0.16595533925846248 0.3735353617451811 -0.845947316679817 68.46680661763747 16.22969204792013 8.726334594033792 -18.627961439723048 1.8946257620433453 0.47365644051083633 -2.3682822025541816 -0.3735353617451811 -1.154052683320183 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2180 23.507540941238403 -0.12556022451603838 -0.11827701456497852 0.0 0.11151263874319514 0.04676317464626539 -0.1582758133894605 0.7580566558835046 -1.1315918041852742 68.44483389907754 16.254936988886474 8.734749574355906 -18.663023857731865 1.1953946050309705 0.5976973025154853 -2.0919405588041986 -0.7580566558835046 -0.868408195814726 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2181 23.518940687179565 -0.09361327502220602 -0.16281620367507912 0.0 0.15350458894093136 -0.00031737548538757546 -0.15318721345554376 1.0437013568323732 -1.3403322036177956 68.4228611805176 16.26755945936965 8.740359561237318 -18.685463805257505 1.1905744654945554 0.5952872327472777 -2.083505314615472 -1.0437013568323732 -0.6596677963822044 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2182 23.53031635284424 -0.06541167414723403 -0.20857535296427263 0.0 0.19664672862588642 -0.04491495601896811 -0.15173177260691834 1.3403322036177956 -1.5270996710469746 68.40088846195768 16.278779433132467 8.74737204483908 -18.70509875934244 1.1056339931829613 0.5528169965914806 -1.9348594880701822 -1.3403322036177956 -0.4729003289530254 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2183 23.541131019592285 -0.046149261705306976 -0.24859857411104008 0.0 0.23438098339629723 -0.07950977730342663 -0.15487120609287058 1.6040041860067331 -1.6589356622414433 68.37891574339774 16.288596910174935 8.751579535000138 -18.72473371342738 1.1111085128560794 0.27777712821401984 -1.9444398974981392 -1.6040041860067331 -0.34106433775855666 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2184 23.551812171936035 -0.03561750575329919 -0.28848871004593085 0.0 0.2719897642256498 -0.1069133104440825 -0.1650764537815673 1.8676759549522592 -1.7358399637577904 68.35694302483782 16.29981688393776 8.754384528440843 -18.744368667512315 1.4707390104368565 0.0 -1.4707390104368565 -1.8676759549522592 -0.26416003624220963 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2185 23.562540531158447 -0.022894095904211122 -0.3569092750293783 0.0 0.33649729152219715 -0.14955569473187874 -0.18694159679031844 2.3071290454904103 -1.823730517832397 68.28003509478347 16.319451838022694 8.75298203172049 -18.769613608478664 1.460325614694488 -0.5841302458777952 -1.460325614694488 -2.3071290454904103 -0.1762694821676029 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2186 23.573237895965576 -0.018942146097352945 -0.3974757040196295 0.0 0.37474368755890275 -0.1719056462555292 -0.20283804130337352 2.5817873871593133 -1.8566895956722937 68.22510671347823 16.33487930194657 8.748774541559433 -18.78504107240254 1.712748960653891 -0.7340352688516676 -1.4680705377033352 -2.5817873871593133 -0.14331040432770636 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2187 23.58389902114868 -0.014590853816913975 -0.43293797666784817 0.0 0.40817783884669157 -0.19217553716901928 -0.21600230167767231 2.8234866509883196 -1.8896485667904843 68.17017150198382 16.353111759311158 8.741762057957668 -18.799066039606064 1.7604561343337903 -0.8802280671668952 -1.467046778611492 -2.8234866509883196 -0.11035143320951561 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2188 23.594615697860718 -0.013588149822969265 -0.4579518070284405 0.0 0.43176110427525793 -0.2047858742660409 -0.22697523000921707 2.9992677591375334 -1.9006348193487441 68.11524312067857 16.37134421667574 8.731944580915203 -18.81309100680959 2.391706549032378 -1.195853274516189 -1.6741945843226644 -2.9992677591375334 -0.0993651806512559 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2189 23.605483293533325 -0.014118708394641181 -0.47632627967175295 0.0 0.44908472321767523 -0.2130144844774975 -0.23607023874017768 3.131103750332002 -1.9006348193487441 68.07129768355871 16.395186660921734 8.719322110432028 -18.829920967453823 2.5929479217693663 -1.4405266232052036 -1.7286319478462444 -3.131103750332002 -0.0993651806512559 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2190 23.616227865219116 -0.014437043537644332 -0.4827431729518322 0.0 0.45513462822100115 -0.21577951742330925 -0.2393551107976919 3.186035440010124 -1.9006348193487441 68.03833519062422 16.42043160188808 8.70389464650815 -18.8453484313777 2.9821320866523204 -1.4910660433261602 -1.7892792519913923 -3.186035440010124 -0.0993651806512559 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2191 23.627033710479736 -0.011045261115331127 -0.5042213482534975 0.0 0.47538444609209574 -0.22867380510992602 -0.24671064098216966 3.3288576837628523 -1.9226075379086751 67.96143409075906 16.449884033015483 8.687064685863918 -18.863580888742284 2.882560523893581 -1.8343566970231882 -1.57230574030559 -3.3288576837628523 -0.07739246209132487 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2192 23.63838291168213 -0.013057165198743018 -0.5077454159470773 0.0 0.4787069689767501 -0.22869235374699284 -0.2500146152297572 3.361816654881043 -1.9116211786287096 67.90649887926465 16.480738960863242 8.667429731778983 -18.881813346106867 3.0478865537585462 -2.3445281182758047 -1.8756224946206437 -3.361816654881043 -0.08837882137129038 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2193 23.64967441558838 -0.0006416884008888133 -0.47791974260533077 0.0 0.45058705447887826 -0.22476959085409243 -0.22581746362478583 3.186035440010124 -1.9885254801450567 67.8515704979594 16.532631339516286 8.63236731377017 -18.911265777234274 3.39861886999819 -2.5489641524986424 -1.9825276741656106 -3.186035440010124 -0.011474519854943374 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2194 23.660536527633667 0.01683172500173312 -0.45297133869351774 0.0 0.4270654736977796 -0.22727578276392063 -0.199789690933859 3.0322268369774297 -2.0983887527795946 67.79663528646499 16.571901247686156 8.607122372803822 -18.933705724759914 3.580842690261922 -2.6856320176964417 -2.088824902652788 -3.0322268369774297 0.09838875277959439 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2195 23.671250820159912 0.02317465348079882 -0.45741986292275305 0.0 0.4312595825627995 -0.23455181661265684 -0.19670776595014272 3.054199448815655 -2.142334083177751 67.74170690515975 16.606963665694973 8.583279928557827 -18.954743175565206 3.862808763682971 -2.3771130853433666 -2.079973949675446 -3.054199448815655 0.14233408317775065 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2196 23.682029724121094 0.009911630239129823 -0.4775278327780274 0.0 0.45021755835021177 -0.23320159137677524 -0.21701596697343653 3.175049080730158 -2.0654297816614036 67.68677169366534 16.646233573864848 8.559437484311834 -18.97578062637049 3.58160473382231 -2.3877364892148734 -2.089269428063014 -3.175049080730158 0.06542978166140363 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2197 23.69281029701233 0.0009210658289409067 -0.4789353687668714 0.0 0.4515445960068461 -0.22652434510356267 -0.22502025090328343 3.186035440010124 -2.0104981987049877 67.64282625654548 16.682698488594013 8.536997536786194 -18.994013083735073 3.6552641067729796 -2.24939329647568 -1.9682191344162199 -3.186035440010124 0.010498198704987647 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2198 23.703527450561523 -0.0006092233830408732 -0.47327213957316855 0.0 0.4462052523184715 -0.22260519734996168 -0.22360005496850982 3.153076362170227 -1.9995118394250222 67.5659251566803 16.71916340332318 8.514557589260551 -19.010843044379307 3.8319582523294704 -1.9159791261647352 -1.6422678224269158 -3.153076362170227 -0.00048816057497786357 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2199 23.714730262756348 -0.03612669669829241 -0.48577801478032234 0.0 0.4579959045366731 -0.19950062793396778 -0.2584952766027052 3.2299806636865744 -1.7797852941559467 67.43408884532072 16.77947076229834 8.483702661412794 -19.036087985345652 4.015907738924367 -2.126068802959959 -1.889838935964408 -3.2299806636865744 -0.22021470584405337 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2200 23.725380182266235 -0.0689662392415917 -0.5033235754445706 0.0 0.47453801777055293 -0.1809583103450733 -0.2935797074254796 3.339844043042818 -1.5710451081668366 67.33520819670643 16.822948160629274 8.461262713887153 -19.055722939430588 4.096589627568581 -2.0482948137842905 -1.7556812689579633 -3.339844043042818 -0.4289548918331634 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2201 23.736022233963013 -0.09582400929411602 -0.5132749113854223 0.0 0.4839202272714084 -0.16372013767627183 -0.32020008959513657 3.405761985279199 -1.3952637865742117 67.24732415265588 16.862218068799145 8.443030256522569 -19.07255290007482 4.3691486615345365 -2.1845743307672683 -1.6991133683745419 -3.405761985279199 -0.6047362134257884 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2202 23.7467041015625 -0.10814373153277525 -0.5124446018586428 0.0 0.483137403942249 -0.15326971492584762 -0.3298676890164014 3.405761985279199 -1.307373125777899 67.19238894116147 16.90709796385043 8.42199280571728 -19.092187854159757 4.131065450228531 -2.0655327251142657 -1.7704566215265134 -3.405761985279199 -0.6926268742221009 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2203 23.75732946395874 -0.10467775039286363 -0.5011864145198851 0.0 0.4725230831274435 -0.1507925162687427 -0.32173056685870083 3.339844043042818 -1.3183594850578646 67.15943327841616 16.9463678720203 8.403760348352696 -19.11042031152434 4.4336039631799355 -1.9704906503021937 -1.9704906503021937 -3.339844043042818 -0.6816405149421354 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2204 23.768009185791016 -0.0983542123468055 -0.4886858797489554 0.0 0.4607374659208 -0.1500628548593938 -0.3106746110614062 3.2629397415264707 -1.3513183494543497 67.13746055985622 16.99124776707158 8.38412539426776 -19.13286025904998 4.431269258617966 -1.6617259719817372 -2.215634629308983 -3.2629397415264707 -0.6486816505456504 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2205 23.778701543807983 -0.09795893666965078 -0.48553292425109856 0.0 0.45776483096971476 -0.14889927862277186 -0.3088655523469429 3.2409670229665397 -1.3513183494543497 67.13746055985622 17.034725165402513 8.368697930343883 -19.15530020657562 4.47319812997848 -1.7892792519913923 -2.087492460656624 -3.2409670229665397 -0.6486816505456504 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2206 23.789884567260742 -0.09415118579795247 -0.47340821662415333 0.0 0.44633354699249184 -0.14629265220192664 -0.30004089479056517 3.164062721450193 -1.3732910680142807 67.14844350404161 17.103447504699787 8.344855486097888 -19.19176512130479 4.089763400319977 -1.460629785828563 -2.337007657325701 -3.164062721450193 -0.6267089319857194 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2207 23.800740242004395 -0.08694857257333753 -0.45071290060267816 0.0 0.42493619784588277 -0.14147488670026503 -0.2834613111456177 3.0212404776974644 -1.4172365051341427 67.18140599697608 17.151132393191777 8.329428022174008 -19.21841255899149 4.464654245604582 -1.4882180818681943 -2.3811489309891107 -3.0212404776974644 -0.5827634948658574 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2208 23.81137180328369 -0.07639816071873627 -0.40878210657407676 0.0 0.38540346611500215 -0.130322896041486 -0.25508057007351614 2.7575684953085267 -1.483154447370524 67.22535143409596 17.193207294802356 8.315403054970483 -19.24225500323748 4.740166355226316 -1.481301986008224 -2.6663435748148028 -2.7575684953085267 -0.5168455526294758 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2209 23.822075128555298 -0.06073879414676472 -0.36064590678451197 0.0 0.3400202217259998 -0.12041709311249357 -0.21960312861350628 2.4499512892431388 -1.5820312540033905 67.25830709684126 17.243697176735047 8.299975591046605 -19.270304937644536 4.766343994401313 -1.4894824982504102 -2.6810684968507386 -2.4499512892431388 -0.41796874599660944 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2210 23.832756757736206 -0.04181953281337006 -0.3132890037686857 0.0 0.29537170538135393 -0.11354034713256547 -0.1818313582487885 2.1423342966211623 -1.7028809926395996 67.30225253396112 17.288577071786328 8.285950623843078 -19.296952375331234 4.7764894690594675 -1.7911835508973004 -2.9853059181621675 -2.1423342966211623 -0.29711900736040037 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2211 23.84343457221985 -0.014247768550868702 -0.2610248018748526 0.0 0.24609654328477773 -0.111415017334755 -0.13468152595002275 1.8017580127158777 -1.8786622075105188 67.35718091526637 17.339066953719023 8.26912066319885 -19.32780730317899 4.767356602005817 -1.489798938126818 -2.6816380886282722 -1.8017580127158777 -0.12133779248948112 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2212 23.854106664657593 0.011056991594293696 -0.21638798657278116 0.0 0.2040125502305562 -0.11103427094736548 -0.09297827928319069 1.5051271659304553 -2.0434571698231783 67.39014340820084 17.38534934549066 8.255095695995323 -19.354454740865688 4.9109050970121455 -1.7332606224748748 -2.8887677041247914 -1.5051271659304553 0.0434571698231784 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2213 23.864820957183838 0.02895063812187443 -0.19690917070185732 0.0 0.18564774650813698 -0.11646197029625484 -0.06918577621188214 1.3623049221777266 -2.164306801737682 67.42309907094617 17.430229240541944 8.239668232071445 -19.38110217855239 4.536233684549842 -1.334186377808777 -2.668372755617554 -1.3623049221777266 0.16430680173768167 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2214 23.875706911087036 0.03618765401326533 -0.1838230216601153 0.0 0.17331000687209214 -0.1162020992096727 -0.05710790766241944 1.2634279021014487 -2.2192383846940977 67.45606156388064 17.47791412903393 8.224240768147565 -19.40915211295944 4.428937011639746 -1.4763123372132487 -2.362099739541198 -1.2634279021014487 0.21923838469409765 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2215 23.88646125793457 0.04741639473172278 -0.15748430042074654 0.0 0.14847762234390577 -0.11295413535032398 -0.03552348699358179 1.0876465805088236 -2.2961426862104446 67.48901722662595 17.541026481449794 8.201800820621925 -19.444214530968253 3.803976082742254 -1.170454179305309 -1.7556812689579633 -1.0876465805088236 0.29614268621044465 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2216 23.89721131324768 0.049813840846916736 -0.1490407756258698 0.0 0.1405169908244736 -0.11093132614662223 -0.0295856646778514 1.0217288517158536 -2.31811529804867 67.5000070010005 17.57608889945861 8.18917835013875 -19.461044491612487 3.5739988626525876 -1.4891661927719115 -1.7869994313262938 -1.0217288517158536 0.3181152980486699 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2217 23.90787434577942 0.05257386233126206 -0.11311408558160124 0.0 0.10664498261662095 -0.09624887014795089 -0.010396112468670046 0.7910157337234011 -2.340088016608601 67.5659251566803 17.611151317467428 8.175153382935225 -19.477874452256717 3.407299077664665 -1.3104996452556403 -1.3104996452556403 -0.7910157337234011 0.3400880166086009 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2218 23.918511629104614 0.046583369706808236 -0.09204888391149076 0.0 0.08678452001929121 -0.08142742210334672 -0.0053570979159444755 0.6481934899706726 -2.3071290454904103 67.58789787524023 17.643408742035536 8.16253091245205 -19.491899419460243 3.220144359693328 -1.486220473704613 -0.9908136491364086 -0.6481934899706726 0.30712904549041015 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2219 23.929174423217773 0.0410115056246237 -0.07980422154802447 0.0 0.07524014163189559 -0.07110582493715124 -0.004134316694744346 0.5603030426177716 -2.2741700743722193 67.60987059380015 17.675666166603644 8.148505945248525 -19.503119393223063 3.0440931183659132 -1.1069429521330594 -1.1069429521330594 -0.5603030426177716 0.2741700743722194 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2220 23.939850330352783 0.03927548624497634 -0.08152275011383513 0.0 0.07686038590195893 -0.07049849318427658 -0.006361892717682354 0.5603030426177716 -2.263183715092254 67.63184331236009 17.703716101010695 8.137285971485705 -19.51293687026553 2.6873473457894987 -1.1943765981286663 -0.5971882990643331 -0.5603030426177716 0.2631837150922539 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2221 23.950666904449463 0.05190375528683031 -0.09509092305819357 0.0 0.08965258203164919 -0.08720552974483092 -0.002447052286818269 0.6372071306907071 -2.340088016608601 67.6647989751054 17.728961041977044 8.126065997722884 -19.519949353867293 2.341831258473706 -1.0408138926549806 -0.5204069463274903 -0.6372071306907071 0.3400880166086009 0.0 8.6 0.0 0.02 8.6 0.0 0.02
2222 23.961415767669678 0.07306555264346755 -0.14907368567674475 0.0 0.14054801871799746 -0.12993178327598476 -0.01061623544201272 0.9667970553160261 -2.471923901081364 67.70874441222526 17.761218466545152 8.112041030519359 -19.528364334189412 1.4913831564787179 -0.8948298938872308 0.0 -0.9667970553160261 0.4719239010813639 0.0 8.6 0.0 0.02 8.6 0.0 0.02
