i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 
29 0.15666890144348145 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05349758267402649 -2.9174396991729736 0 -460 466 0 -29 29 
30 0.1620655059814453 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05368933081626892 -2.917248010635376 0 -489 495 0 -30 30 
31 0.16747307777404785 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05368933081626892 -2.9170563220977783 0 -519 525 0 -34 35 
32 0.17297744750976562 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05368933081626892 -2.916672706604004 0 -553 560 0 -30 29 
33 0.17838501930236816 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.053881075233221054 -2.9162893295288086 0 -583 589 0 -29 30 
34 0.18372607231140137 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.054072823375463486 -2.916097640991211 0 -612 619 0 -38 38 
35 0.1893322467803955 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.054072823375463486 -2.9162893295288086 0 -681 688 0 -31 32 
36 0.1947183609008789 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.054072823375463486 -2.9162893295288086 0 -712 720 0 -33 34 
37 0.2001173496246338 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.053881075233221054 -2.9164810180664062 0 -745 754 0 -35 35 
38 0.2054758071899414 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.053881075233221054 -2.9164810180664062 0 -780 789 0 -37 38 
39 0.21082139015197754 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05368933081626892 -2.9162893295288086 0 -817 827 0 -34 34 
40 0.2161695957183838 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05368933081626892 -2.9162893295288086 0 -851 861 0 -35 36 
41 0.22147655487060547 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05368933081626892 -2.916097640991211 0 -886 897 0 -42 43 
42 0.22682785987854004 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05349758267402649 -2.9162893295288086 0 -928 940 0 -34 34 
43 0.23219585418701172 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053881075233221054 -2.916672706604004 0 -962 974 0 -34 34 
44 0.23764562606811523 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.053881075233221054 -2.9170563220977783 0 -996 1008 0 -35 36 
45 0.24304509162902832 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.054072823375463486 -2.9174396991729736 0 -1031 1044 0 -36 37 
46 0.24837350845336914 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05426457151770592 -2.9176316261291504 0 -1067 1081 0 -42 42 
47 0.2541954517364502 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05426457151770592 -2.9168646335601807 0 -1144 1158 0 -35 36 
48 0.25960421562194824 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05426457151770592 -2.9168646335601807 0 -1179 1194 0 -35 35 
49 0.26498913764953613 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05426457151770592 -2.915905714035034 0 -1214 1229 0 -40 41 
50 0.27034497261047363 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.053881075233221054 -2.915905714035034 0 -1254 1270 0 -39 39 
51 0.2756669521331787 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.053881075233221054 -2.9162893295288086 0 -1293 1309 0 -39 39 
52 0.281024694442749 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05368933081626892 -2.9168646335601807 0 -1332 1348 0 -39 39 
53 0.28634166717529297 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05330583453178406 -2.9170563220977783 0 -1371 1387 0 -42 42 
54 0.29169583320617676 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.052922338247299194 -2.917248010635376 0 -1413 1429 0 -37 37 
55 0.2969999313354492 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.0517718531191349 -2.9176316261291504 0 -1450 1466 0 -40 40 
56 0.30237913131713867 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.0517718531191349 -2.9176316261291504 0 -1490 1506 0 -38 38 
57 0.30771470069885254 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04927913472056389 -2.917248010635376 0 -1528 1544 0 -43 43 
58 0.3131983280181885 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.048703890293836594 -2.9170563220977783 0 -1571 1587 0 -40 41 
59 0.31859755516052246 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.048895638436079025 -2.916672706604004 0 -1652 1669 0 -41 41 
60 0.32401037216186523 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05004612356424332 -2.9164810180664062 0 -1693 1710 0 -46 46 
61 0.3293461799621582 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05119660869240761 -2.916672706604004 0 -1739 1756 0 -38 39 
62 0.33470964431762695 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052155349403619766 -2.9170563220977783 0 -1777 1795 0 -39 39 
63 0.34016895294189453 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052155349403619766 -2.9170563220977783 0 -1816 1834 0 -39 39 
64 0.34554004669189453 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053114086389541626 -2.9176316261291504 0 -1855 1873 0 -44 44 
65 0.35093021392822266 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.052922338247299194 -2.9176316261291504 0 -1899 1917 0 -41 42 
66 0.35625433921813965 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.052922338247299194 -2.9170563220977783 0 -1940 1959 0 -43 44 
67 0.3616170883178711 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.053114086389541626 -2.9164810180664062 0 -1983 2003 0 -40 40 
68 0.3670063018798828 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05330583453178406 -2.916097640991211 0 -2023 2043 0 -44 44 
69 0.3723483085632324 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05368933081626892 -2.9164810180664062 0 -2067 2087 0 -38 38 
70 0.3777430057525635 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05426457151770592 -2.9170563220977783 0 -2105 2125 0 -40 41 
71 0.38312625885009766 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05464806780219078 -2.917248010635376 0 -2145 2166 0 -42 41 
72 0.38848447799682617 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.055031564086675644 -2.9174396991729736 0 -2187 2207 0 -45 45 
73 0.3939781188964844 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.055031564086675644 -2.9168646335601807 0 -2271 2291 0 -38 39 
74 0.39933085441589355 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.055031564086675644 -2.9162893295288086 0 -2309 2330 0 -41 41 
75 0.4047219753265381 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05483981594443321 -2.915905714035034 0 -2350 2371 0 -47 46 
76 0.4100825786590576 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05464806780219078 -2.9157140254974365 0 -2397 2417 0 -39 39 
77 0.4154777526855469 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05445631965994835 -2.915905714035034 0 -2436 2456 0 -38 39 
78 0.42083740234375 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.053881075233221054 -2.9162893295288086 0 -2474 2495 0 -44 44 
79 0.426253080368042 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.053881075233221054 -2.9162893295288086 0 -2518 2539 0 -39 39 
80 0.43166160583496094 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05349758267402649 -2.9168646335601807 0 -2557 2578 0 -42 42 
81 0.43715500831604004 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.053114086389541626 -2.916672706604004 0 -2599 2620 0 -42 42 
82 0.44272637367248535 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052922338247299194 -2.916672706604004 0 -2641 2662 0 -41 41 
83 0.4482593536376953 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05273059010505676 -2.915905714035034 0 -2726 2747 0 -39 39 
84 0.45361781120300293 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.052922338247299194 -2.915905714035034 0 -2765 2786 0 -42 43 
85 0.4589674472808838 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.052922338247299194 -2.915905714035034 0 -2807 2829 0 -41 41 
86 0.46431922912597656 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05330583453178406 -2.9162893295288086 0 -2848 2870 0 -45 45 
87 0.46965813636779785 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05368933081626892 -2.9170563220977783 0 -2893 2915 0 -38 39 
88 0.47504448890686035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05368933081626892 -2.9174396991729736 0 -2931 2954 0 -39 39 
89 0.4803898334503174 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.053881075233221054 -2.9174396991729736 0 -2970 2993 0 -42 41 
90 0.4857316017150879 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.053881075233221054 -2.9174396991729736 0 -3012 3034 0 -47 47 
91 0.49109768867492676 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05368933081626892 -2.9174396991729736 0 -3059 3081 0 -39 40 
92 0.4970741271972656 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053114086389541626 -2.917248010635376 0 -3098 3121 0 -39 39 
93 0.5032944679260254 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.052922338247299194 -2.9170563220977783 0 -3137 3160 0 -44 44 
94 0.5089495182037354 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.0523470975458622 -2.917248010635376 0 -3228 3251 0 -40 39 
95 0.5152387619018555 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05253884196281433 -2.9174396991729736 0 -3268 3290 0 -39 39 
96 0.5207159519195557 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05253884196281433 -2.9174396991729736 0 -3307 3329 0 -41 41 
97 0.5261678695678711 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052922338247299194 -2.9174396991729736 0 -3348 3370 0 -44 44 
98 0.5316019058227539 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05330583453178406 -2.917248010635376 0 -3392 3414 0 -39 39 
99 0.5371413230895996 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05368933081626892 -2.9168646335601807 0 -3431 3453 0 -41 41 
100 0.542794942855835 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.054072823375463486 -2.916672706604004 0 -3472 3494 0 -44 44 
101 0.5487008094787598 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05426457151770592 -2.9168646335601807 0 -3561 3583 0 -40 39 
102 0.554100751876831 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.054072823375463486 -2.917248010635376 0 -3601 3622 0 -39 39 
103 0.5598876476287842 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05349758267402649 -2.917248010635376 0 -3640 3661 0 -43 43 
104 0.5656747817993164 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.052922338247299194 -2.917248010635376 0 -3683 3704 0 -47 47 
105 0.5710432529449463 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05253884196281433 -2.9170563220977783 0 -3730 3751 0 -40 40 
106 0.5768156051635742 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05273059010505676 -2.9170563220977783 0 -3770 3791 0 -39 39 
107 0.5826382637023926 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05330583453178406 -2.917248010635376 0 -3809 3830 0 -44 44 
108 0.5881402492523193 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05330583453178406 -2.917248010635376 0 -3853 3874 0 -39 38 
109 0.594031572341919 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05483981594443321 -2.9168646335601807 0 -3937 3957 0 -39 39 
110 0.59983229637146 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05483981594443321 -2.916672706604004 0 -3976 3996 0 -41 41 
111 0.6056232452392578 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05483981594443321 -2.9164810180664062 0 -4017 4037 0 -43 43 
112 0.6110458374023438 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05464806780219078 -2.916097640991211 0 -4060 4080 0 -40 39 
113 0.6167688369750977 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05445631965994835 -2.9162893295288086 0 -4100 4119 0 -40 41 
114 0.6226823329925537 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.054072823375463486 -2.916672706604004 0 -4140 4160 0 -42 41 
115 0.631432294845581 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05349758267402649 -2.9168646335601807 0 -4182 4201 0 -46 46 
116 0.6381363868713379 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05273059010505676 -2.9170563220977783 0 -4267 4286 0 -41 39 
117 0.6447906494140625 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05273059010505676 -2.9168646335601807 0 -4350 4368 0 -47 46 
118 0.651181697845459 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05273059010505676 -2.9168646335601807 0 -4397 4414 0 -39 39 
119 0.6570034027099609 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05273059010505676 -2.9168646335601807 0 -4436 4453 0 -40 39 
120 0.6624729633331299 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.0523470975458622 -2.916672706604004 0 -4476 4492 0 -42 42 
121 0.6679251194000244 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05158010497689247 -2.915905714035034 0 -4557 4573 0 -44 44 
122 0.6736409664154053 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05158010497689247 -2.915905714035034 0 -4601 4617 0 -42 42 
123 0.6790454387664795 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05158010497689247 -2.9164810180664062 0 -4643 4659 0 -42 42 
124 0.6843876838684082 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.0517718531191349 -2.9168646335601807 0 -4685 4701 0 -45 45 
125 0.6897547245025635 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.917248010635376 0 -4730 4746 0 -40 40 
126 0.6950666904449463 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05273059010505676 -2.917248010635376 0 -4770 4786 0 -41 41 
127 0.7004139423370361 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05330583453178406 -2.917248010635376 0 -4811 4827 0 -39 39 
128 0.7057445049285889 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.054072823375463486 -2.917248010635376 0 -4850 4866 0 -44 44 
129 0.7112596035003662 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05426457151770592 -2.917248010635376 0 -4894 4910 0 -37 38 
130 0.7166190147399902 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05445631965994835 -2.9174396991729736 0 -4931 4948 0 -38 37 
131 0.7220034599304199 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.054072823375463486 -2.9174396991729736 0 -4969 4985 0 -40 40 
132 0.7273781299591064 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05368933081626892 -2.917248010635376 0 -5009 5025 0 -47 46 
133 0.7326912879943848 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05368933081626892 -2.9168646335601807 0 -5056 5071 0 -38 37 
134 0.7381558418273926 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05349758267402649 -2.917248010635376 0 -5132 5145 0 -38 39 
135 0.7437119483947754 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05349758267402649 -2.9174396991729736 0 -5170 5184 0 -47 45 
136 0.7491512298583984 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.054072823375463486 -2.917823314666748 0 -5217 5229 0 -38 38 
137 0.7545604705810547 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127403497695923 -0.05445631965994835 -2.9180150032043457 0 -5255 5267 0 -38 37 
138 0.7598986625671387 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05445631965994835 -2.9182066917419434 0 -5293 5304 0 -40 40 
139 0.7652637958526611 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05445631965994835 -2.91839861869812 0 -5333 5344 0 -44 43 
140 0.7705707550048828 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.054072823375463486 -2.91839861869812 0 -5377 5387 0 -39 38 
141 0.7760334014892578 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05330583453178406 -2.9182066917419434 0 -5416 5425 0 -41 41 
142 0.7814643383026123 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052922338247299194 -2.9180150032043457 0 -5457 5466 0 -42 41 
143 0.786900520324707 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052922338247299194 -2.9180150032043457 0 -5499 5507 0 -46 45 
144 0.7923285961151123 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05273059010505676 -2.9176316261291504 0 -5545 5552 0 -37 38 
145 0.7978918552398682 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053114086389541626 -2.9176316261291504 0 -5582 5590 0 -38 38 
146 0.803403377532959 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.053114086389541626 -2.9174396991729736 0 -5620 5628 0 -40 40 
147 0.8089282512664795 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.054072823375463486 -2.917248010635376 0 -5705 5714 0 -38 38 
148 0.8142910003662109 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.054072823375463486 -2.9174396991729736 0 -5743 5752 0 -38 38 
149 0.8196485042572021 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.054072823375463486 -2.9180150032043457 0 -5781 5790 0 -41 41 
150 0.8249866962432861 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.054072823375463486 -2.9180150032043457 0 -5822 5831 0 -39 39 
151 0.8302876949310303 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05368933081626892 -2.9185903072357178 0 -5861 5870 0 -43 43 
152 0.8356478214263916 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05330583453178406 -2.91839861869812 0 -5904 5913 0 -42 42 
153 0.840998649597168 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05253884196281433 -2.9182066917419434 0 -5946 5955 0 -42 42 
154 0.8462924957275391 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.051963601261377335 -2.9180150032043457 0 -5988 5997 0 -44 44 
155 0.8516879081726074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05119660869240761 -2.917823314666748 0 -6032 6041 0 -39 39 
156 0.8571553230285645 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05023787170648575 -2.9176316261291504 0 -6071 6080 0 -41 42 
157 0.8624701499938965 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05004612356424332 -2.9176316261291504 0 -6153 6163 0 -39 39 
158 0.8678643703460693 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.05253884196281433 -2.9182066917419434 0 -6192 6202 0 -44 44 
159 0.873244047164917 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05349758267402649 -2.91839861869812 0 -6236 6246 0 -41 41 
160 0.8785538673400879 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05445631965994835 -2.9182066917419434 0 -6277 6287 0 -42 41 
161 0.8838982582092285 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05541505664587021 -2.9180150032043457 0 -6319 6328 0 -46 47 
