i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
1681 18.048201322555542 0.36899895526969434 -0.2684864078477049 0.0 0.2531314128607056 -0.42785209177396105 0.1747206789132555 1.8457032363923283 -2.395019492843311 -28.498535717507785 2.636693834262862 19.455434504731077 -21.11178313146748 4.779541539007749 -2.987213461879843 0.0 -1.8457032363923283 2.395019492843311 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1682 18.058841705322266 0.4064323574272041 -0.23963367188573803 0.0 0.22592879252138331 -0.4448150264783992 0.21888623395701592 1.647949196239772 -2.6477050092305774 -28.3666994061482 2.6591337817885035 19.44140953752755 -21.11178313146748 4.65036946479305 -3.0090625948660907 0.27355114498782646 -1.647949196239772 2.6477050092305774 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1683 18.06991219520569 0.40103806322260954 -0.23735861679412537 0.0 0.22378385001091355 -0.43933813244859465 0.21555428243768107 1.6149903318432872 -2.636718756672318 -28.23486309478861 2.7306611145264856 19.395127145755914 -21.104770647865717 4.360093431147937 -2.9067289540986248 0.5813457908197249 -1.6149903318432872 2.636718756672318 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1684 18.080517292022705 0.40072328576106403 -0.2357908064494059 0.0 0.22230570424242616 -0.4383420448432459 0.2160363406008198 1.5930176132833562 -2.6477050092305774 -28.124999501988956 2.7713335194167104 19.36567471462851 -21.099160660984307 4.235550684341521 -3.176663013256141 1.0588876710853803 -1.5930176132833562 2.6477050092305774 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1685 18.091353178024292 0.3868667591083957 -0.23174664915721885 0.0 0.21849283618177218 -0.42512180417748135 0.20662896799570912 1.5600587488868711 -2.5708007077142305 -28.015135909189304 2.813408421027288 19.333417290060403 -21.086538190501134 3.798873798144808 -3.324014573376707 1.1871480619202524 -1.5600587488868711 2.5708007077142305 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1686 18.102428674697876 0.3668071665807532 -0.2219880929333286 0.0 0.20929238114110152 -0.4041429879435226 0.19485060680242106 1.4941405932070781 -2.449951075799727 -27.9162620907642 2.854080825917513 19.298354872051586 -21.072513223297605 3.7050309621181916 -3.1350261987153925 1.7100142902083961 -1.4941405932070781 2.449951075799727 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1687 18.113141536712646 0.3331252992399743 -0.21931560965696373 0.0 0.20677273974466787 -0.3753820377222985 0.16860929797763063 1.4721680880905585 -2.2412108898106173 -27.828371216524474 2.889143243926328 19.26749994420383 -21.05568326265338 3.6096728102521523 -3.6096728102521523 1.943669974751159 -1.4721680880905585 2.2412108898106173 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1688 18.123929977416992 0.2878946469042853 -0.22534748005679142 0.0 0.21245964169527665 -0.3412948157123822 0.12883517401710554 1.5051269524870436 -1.9555664023051602 -27.74048034228475 2.9242056619351424 19.232437526195014 -21.03604830856844 3.1796638284963223 -3.444635814204349 1.854803899956188 -1.5051269524870436 1.9555664023051602 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1689 18.134616136550903 0.23094658975310406 -0.2596607814835956 0.0 0.24481053252699836 -0.3109723671738268 0.06616183464682845 1.713867351919565 -1.5930173998399446 -27.608644030925163 2.9718905504271302 19.18054514754197 -21.005193380720684 3.2235128604158274 -3.4921389321171463 2.1490085736105518 -1.713867351919565 1.5930173998399446 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1690 18.14522910118103 0.21089471939409224 -0.292774491308686 0.0 0.27603043755041834 -0.3102100360961976 0.0341795985457793 1.9226075379086751 -1.450195156087216 -27.509766797405476 3.005550471715592 19.141275239372096 -20.98135093647469 2.685060728179808 -3.5800809709064105 1.7900404854532053 -1.9226075379086751 1.450195156087216 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1691 18.15579867362976 0.21181147641703654 -0.3359498717474768 0.0 0.31673657660185567 -0.33131163459669183 0.01457505799483615 2.1972656661341667 -1.439209010250662 -27.410889563885785 3.0321979094022917 19.107615318083635 -20.964520975830457 2.6324234584302975 -3.50989794457373 1.754948972286865 -2.1972656661341667 1.439209010250662 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1692 18.166393041610718 0.2134960251853774 -0.3693691078931553 0.0 0.34824453460276744 -0.34844104190690406 0.000196507304136588 2.4169923181249477 -1.439209010250662 -27.32299868964606 3.0588453470889907 19.07395539679517 -20.94769101518623 2.857572779854495 -3.429087335825394 1.1430291119417981 -2.4169923181249477 1.439209010250662 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1693 18.176977157592773 0.21091919258653877 -0.3954364628671414 0.0 0.37282107256237074 -0.3586253358801308 -0.014195736682239925 2.592773532995867 -1.417236291690731 -27.246094174686302 3.0897002749367477 19.037490482066005 -20.935068544703054 2.9758046262520392 -3.273385088877243 0.8927413878756119 -2.592773532995867 1.417236291690731 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1694 18.187615871429443 0.19908872060154448 -0.4252086458975655 0.0 0.4008905559110907 -0.3630005376279817 -0.03789001828310897 2.7905274664267177 -1.340331990174384 -27.20214873756644 3.1177502093437988 19.005233057497897 -20.92665356438094 3.2803452953175523 -3.2803452953175523 0.5964264173304641 -2.7905274664267177 1.340331990174384 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1695 18.198277235031128 0.1766186840990995 -0.46928094112111124 0.0 0.4424423143311236 -0.36542970886043064 -0.07701260547069293 3.076172007293027 -1.1975097464216555 -27.158203300446576 3.1500076339119087 18.97297563292979 -20.92104357749953 3.2796479430013705 -3.2796479430013705 0.5962996260002492 -3.076172007293027 1.1975097464216555 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1696 18.208910942077637 0.1581420121282801 -0.5128869699431592 0.0 0.48355447257203843 -0.3708996484897909 -0.11265482408224753 3.361816521478911 -1.0766600077854465 -27.114257863326717 3.1822650584800183 18.940718208361677 -20.91683608733847 3.4255975257950406 -3.4255975257950406 0.28546646048292007 -3.361816521478911 1.0766600077854465 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1697 18.219871520996094 0.15416195436873117 -0.5453414753368967 0.0 0.514152873697328 -0.382949145499869 -0.13120372819745887 3.581543093428413 -1.0437011433889616 -27.048339707646925 3.2145224830481274 18.90986328051392 -20.915433590618118 3.4735106429002895 -3.4735106429002895 0.0 -3.581543093428413 1.0437011433889616 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1698 18.230589628219604 0.12468159270879409 -0.5834741776925869 0.0 0.5501047302582304 -0.37685445928046885 -0.17325027097776152 3.8342286498363185 -0.856933462516371 -26.9604488334072 3.2706223518622313 18.857970901860874 -20.915433590618118 3.789743788107175 -3.2067062822445327 -0.2915187529313212 -3.8342286498363185 0.856933462516371 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1699 18.241185903549194 0.09755771705261457 -0.6143713743748072 0.0 0.579234886649767 -0.3692729857414577 -0.20996190090830916 4.0429689025264945 -0.681152140923746 -26.9274897555673 3.305684769871046 18.827115974013115 -20.918238584058823 3.9813495089494313 -3.4505029077561735 -0.2654233005966288 -4.0429689025264945 0.681152140923746 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1700 18.251781463623047 0.09225539185402958 -0.6275040850187497 0.0 0.5916165249853569 -0.3711344745136412 -0.2204820504717157 4.14184586924192 -0.6372069172472955 -26.861571599887508 3.3463571747612706 18.792053556004305 -20.92104357749953 4.127132464253759 -3.641587468459199 -0.4855449957945599 -4.14184586924192 0.6372069172472955 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1701 18.26241135597229 0.11513090657793722 -0.6251760865089391 0.0 0.5894216669415179 -0.38871482505075416 -0.20070684189076377 4.14184586924192 -0.7690428017200585 -26.795653444207716 3.389834573092201 18.754186144554783 -20.92805606110129 4.337059823278195 -3.5238611064135332 -0.8131987168646615 -4.14184586924192 0.7690428017200585 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1702 18.272998332977295 0.15292345695289516 -0.6076340998786982 0.0 0.5728829233392152 -0.4113029414152948 -0.1615799819239204 4.0429689025264945 -0.9997557062690995 -26.72973870362251 3.4319094747027785 18.717721229825614 -20.93787353814376 4.729705266017451 -3.616833438719227 -1.1128718272982236 -4.0429689025264945 0.9997557062690995 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1703 18.283617973327637 0.19661065808968575 -0.5732453402480321 0.0 0.5404608898306309 -0.430762375019494 -0.10969851481113688 3.8342286498363185 -1.2744140479380026 -26.663820547942716 3.478191866474414 18.681256315096448 -20.94909351190658 4.780333453199498 -3.983611210999582 -1.5934444843998328 -3.8342286498363185 1.2744140479380026 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1704 18.29434895515442 0.2141936605484582 -0.5544393900316904 0.0 0.5227304699311217 -0.43625362645977095 -0.08647684347135083 3.7133790379321354 -1.3952635731308 -26.641847829382783 3.527279251686754 18.641986406926573 -20.964520975830457 4.474149469436154 -3.281042944253179 -1.4913831564787179 -3.7133790379321354 1.3952635731308 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1705 18.30588412284851 0.2638951251575025 -0.48798782200238805 0.0 0.46007933076579 -0.4455091327974901 -0.014570197968299859 3.295898552562103 -1.7138671384761537 -26.564943314423026 3.5735616434583894 18.608326485638113 -20.978545943033982 4.7071546244423095 -3.765723699553848 -1.412146387332693 -3.295898552562103 1.7138671384761537 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1706 18.317137479782104 0.3059297066486518 -0.4138038902823104 0.0 0.3901380491999943 -0.44485958408284354 0.054721534882849206 2.8234864375449082 -1.988525266701645 -26.499025158743233 3.649296466357429 18.55082412010366 -20.999583393839274 5.261555015912162 -4.092320567931681 -1.4615430599756005 -2.8234864375449082 1.988525266701645 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1707 18.32783532142639 0.331627772108421 -0.367612171053549 0.0 0.34658807866489805 -0.44406698139965384 0.09747890273475579 2.5158692314795204 -2.16430658829427 -26.466066080903335 3.702591341730827 18.511554211933785 -21.012205864322446 5.318849837664499 -3.919152511963315 -0.8398183954207104 -2.5158692314795204 2.16430658829427 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1708 18.338432788848877 0.35044997959633445 -0.34650027656447 0.0 0.32668359365566785 -0.4494830069544323 0.12279941329876444 2.362060628446826 -2.296142472767033 -26.45507972162337 3.7600937072652836 18.46947931032321 -21.02062084464456 5.073940039581606 -3.880071794974169 -0.5969341223037183 -2.362060628446826 2.296142472767033 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1709 18.349053382873535 0.36606300369772593 -0.3299891228691926 0.0 0.31111672866480916 -0.4544475552557313 0.1433308265909221 2.241210996532323 -2.406005852123277 -26.4770524401833 3.8105835891979765 18.43161189887369 -21.023425838085267 5.0545779618388735 -3.865265500229727 0.0 -2.241210996532323 2.406005852123277 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1710 18.35968780517578 0.383817551744099 -0.32000213028157365 0.0 0.301700901754989 -0.4642361695766018 0.16253526782161282 2.1643066950159757 -2.5268553773160742 -26.499025158743233 3.8582684776899643 18.39514698414452 -21.023425838085267 4.95581879983246 -4.081262541038496 0.5830375058626424 -2.1643066950159757 2.5268553773160742 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1711 18.370338916778564 0.39275922960997234 -0.31297981085377247 0.0 0.2950801955055806 -0.4682266658571404 0.17314647035155972 2.10937511205956 -2.5927734262741615 -26.48803879946327 3.9059533661819525 18.35587707597465 -21.017815851203856 4.6306123660011105 -4.051785820250972 0.8682398186252082 -2.10937511205956 2.5927734262741615 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1712 18.381120681762695 0.40386304199191997 -0.2965203002234945 0.0 0.2795620200633385 -0.4695338029811425 0.18997178291780398 1.9995118394250222 -2.6696777277905084 -26.4770524401833 3.9494307645128823 18.31800966452513 -21.010803367602094 4.4657134755560906 -3.940335419608315 1.0507561118955506 -1.9995118394250222 2.6696777277905084 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1713 18.391724109649658 0.41157135528944505 -0.27105785510313013 0.0 0.25555579658307187 -0.4638245026931581 0.20826870611008624 1.8347168771123628 -2.7246093107469243 -26.48803879946327 3.998518149725223 18.27172727275349 -20.99677840039857 4.467498578315735 -4.169665339761353 1.1913329542175293 -1.8347168771123628 2.7246093107469243 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1714 18.40245819091797 0.4069420305797574 -0.2441138889668118 0.0 0.23015278169367004 -0.44734316745099295 0.217190385757323 1.6589355555197376 -2.7026366989086994 -26.531984236583128 4.06163050214109 18.21001741705798 -20.97574094959328 4.352200838952944 -4.624213391387503 1.632075314607354 -1.6589355555197376 2.7026366989086994 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1715 18.413047790527344 0.4136051500568189 -0.22992498534662625 0.0 0.21677535507042262 -0.446094868410703 0.22931951334028033 1.5600587488868711 -2.7465820293068552 -26.531984236583128 4.10510790047202 18.163735025286343 -20.958910988949047 4.041092245083723 -4.754226170686733 1.9016904682746931 -1.5600587488868711 2.7465820293068552 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1716 18.42363739013672 0.40589040987725705 -0.22803205134861976 0.0 0.21499067978198405 -0.4389034717871257 0.2239127920051416 1.5380860303269401 -2.7026366989086994 -26.55395695514306 4.14858529880295 18.114647640074 -20.939276034864115 4.112893608072101 -4.661279422481714 2.1935432576384537 -1.5380860303269401 2.7026366989086994 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1717 18.43424677848816 0.37710096146750527 -0.2291648798131544 0.0 0.2160587207009088 -0.4159310060532305 0.19987228535232177 1.5380860303269401 -2.5268553773160742 -26.586916032982955 4.187855206972823 18.068365248302367 -20.919641080779176 3.6189871704215206 -4.45413805590341 1.9486853994577418 -1.5380860303269401 2.5268553773160742 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1718 18.444844722747803 0.3349228378843075 -0.21908247289074595 0.0 0.20655293629355254 -0.3767398201539243 0.17018688386037178 1.4721680880905585 -2.263183501648842 -26.619875110822854 4.2243201217019895 18.023485353251086 -20.90000612669424 3.1893046511713163 -4.518181589159365 2.1262031007808777 -1.4721680880905585 2.263183501648842 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1719 18.455468893051147 0.31890056771421216 -0.21087086392823198 0.0 0.1988109571177581 -0.35978670175344396 0.16097574463568592 1.417236291690731 -2.1533202290143048 -26.652834188662748 4.256577546270099 17.97720296147945 -20.87896867588895 3.2796479430013705 -4.770397008001994 2.0870486910008723 -1.417236291690731 2.1533202290143048 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1720 18.466153383255005 0.2991134276867469 -0.16679823981002553 0.0 0.15725888861286533 -0.32285453532223407 0.16559564670936877 1.1425781634652397 -2.0214843445415416 -26.740725062902474 4.287432474117856 17.930920569707816 -20.857931225083664 2.8261898646903503 -4.710316441150584 2.1196423985177626 -1.1425781634652397 2.0214843445415416 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1721 18.476794481277466 0.30262929687988427 -0.12923966401593356 0.0 0.12184832376525019 -0.3080199480736123 0.18617162430836212 0.900878899636233 -2.0324707038215073 -26.795653444207716 4.31688490524526 17.881833184495477 -20.83549127755802 2.6236687763818907 -4.664300046901139 2.040631270519248 -0.900878899636233 2.0324707038215073 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1722 18.487613439559937 0.2874822659133493 -0.09221901920525702 0.0 0.08694492511254626 -0.27820074975187814 0.19125582463933188 0.6591796358072265 -1.9335936837452292 -26.894530677727406 4.35475231669478 17.814513341918552 -20.806038846430617 2.507941681536514 -4.179902802560857 1.9506213078617332 -0.6591796358072265 1.9335936837452292 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1723 18.49825692176819 0.26706245418959645 -0.09132170807154841 0.0 0.08609893206257353 -0.2611050467712597 0.17500611470868616 0.6372071306907071 -1.801757799272466 -26.971435192687164 4.379997257661127 17.77103594358762 -20.78640389234568 2.378624923218293 -3.865265500229727 1.7839686924137201 -0.6372071306907071 1.801757799272466 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1724 18.50880455970764 0.24688045216763244 -0.10022826999262573 0.0 0.09449611917117573 -0.24882510467835073 0.154328985507175 0.6811523543671576 -1.6699217013562915 -27.070312426206854 4.402437205186768 17.730363538697393 -20.766768938260743 2.0897141427135173 -3.8808976936108177 1.7911835508973004 -0.6811523543671576 1.6699217013562915 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1725 18.519378662109375 0.23941925017165133 -0.1153849033499557 0.0 0.10878593014041073 -0.24987796424363853 0.14109203410322776 0.7690430151634701 -1.6149901183998756 -27.169189659726545 4.422072159271704 17.692496127247875 -20.74853648089616 1.7534862100678303 -3.5069724201356607 2.045733911745802 -0.7690430151634701 1.6149901183998756 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1726 18.5299391746521 0.24061446874217382 -0.12796431790513813 0.0 0.12064591592084574 -0.25678384901014895 0.13613793308930322 0.845947316679817 -1.6149901183998756 -27.268066893246232 4.4389021199159355 17.65743370923906 -20.728901526811224 1.249106448479325 -3.4974980557421103 1.7487490278710551 -0.845947316679817 1.6149901183998756 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1727 18.540497064590454 0.24671428519176677 -0.1383340334514929 0.0 0.1304225774965831 -0.26665265907339697 0.13623008157681388 0.9118652589161985 -1.647949196239772 -27.366944126765922 4.452927087119461 17.623773787950597 -20.71066906944664 1.1903218505008157 -3.273385088877243 1.7854827757512237 -0.9118652589161985 1.647949196239772 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1728 18.551122903823853 0.2523507610770488 -0.14312866120279777 0.0 0.1349429958915336 -0.27351503155968654 0.13857203566815296 0.9448243367560951 -1.680908060636257 -27.465821360285613 4.4655495576026345 17.590113866662136 -20.69243661208206 1.1893124616091466 -2.973281154022867 1.4866405770114335 -0.9448243367560951 1.680908060636257 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1729 18.56171751022339 0.2630929140257682 -0.14798473086887312 0.0 0.13952134227926183 -0.2845751359079828 0.14505379362872092 0.9777832011525801 -1.7468260028726386 -27.57568495308527 4.476769531365455 17.562063932255086 -20.67700914815818 1.1224463548239987 -2.8061158870599967 1.4030579435299984 -0.9777832011525801 1.7468260028726386 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1730 18.57232427597046 0.26811498636659004 -0.1510836042420684 0.0 0.14244298811422826 -0.2901364637209187 0.14769347560669047 0.9997559197125111 -1.779785080712535 -27.630616749485096 4.487989505128276 17.53261150112768 -20.6615816842343 1.1913329542175293 -2.978332385543823 1.4891661927719115 -0.9997559197125111 1.779785080712535 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1731 18.58297824859619 0.2946210731710779 -0.1596398175203916 0.0 0.15050986335473587 -0.3158120305908103 0.1653021672360745 1.054687502668927 -1.9445800430251947 -27.806398497964544 4.500611975611449 17.503159070000276 -20.64615422031042 1.1569368697484728 -3.1815763918082998 1.446171087185591 -1.054687502668927 1.9445800430251947 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1732 18.593612909317017 0.3168325616039008 -0.17165742752966928 0.0 0.16184017472968998 -0.339612790641003 0.17777261591131305 1.1315918041852742 -2.087402286777923 -27.9162620907642 4.513234446094622 17.470901645432168 -20.630726756386544 1.1959042595204317 -3.2887367136811867 1.7938563892806476 -1.1315918041852742 2.087402286777923 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1733 18.604769229888916 0.35831340711273557 -0.19059132349443536 0.0 0.17969122303764556 -0.38240728332693563 0.20271606028929007 1.2524415428214832 -2.3510741624451548 -28.081054064869097 4.530064406738854 17.42461925366053 -20.6082868088609 1.0631015503904389 -3.1893046511713163 1.5946523255856582 -1.2524415428214832 2.3510741624451548 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1734 18.615607500076294 0.3865796650398989 -0.19313107032570875 0.0 0.1820857193134995 -0.4066838344180127 0.22459811510451322 1.2744140479380026 -2.5378417365960395 -28.201904016948717 4.542686877222027 17.39095933237207 -20.591456848216673 0.8952106725654805 -3.282439132740095 1.790421345130961 -1.2744140479380026 2.5378417365960395 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1735 18.626403331756592 0.4093956276522355 -0.18701986849548444 0.0 0.17632402297303118 -0.42243214171132626 0.24610811873829502 1.2414551835415175 -2.6916503396287337 -28.322753969028337 4.552504354264495 17.36010440452431 -20.57602938429279 1.2086321271566582 -3.1424435306073115 1.6920849780193217 -1.2414551835415175 2.6916503396287337 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1736 18.6370747089386 0.426963749847929 -0.17957658025070267 0.0 0.16930642351674943 -0.43326765368928954 0.26396123017254014 1.1975097464216555 -2.812499971543237 -28.443603921107957 4.566529321468021 17.32644448323585 -20.55779692692821 1.1655904594661013 -3.4967713783983037 2.039783304065677 -1.1975097464216555 2.812499971543237 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1737 18.647708892822266 0.4357976138987423 -0.17785052879519656 0.0 0.1676790865982624 -0.4396668050239155 0.27198771842565306 1.1865236005851016 -2.8784179137796184 -28.553467513907613 4.579151791951194 17.294187058667738 -20.539564469563626 1.3226110150439327 -3.4387886391142253 2.1161776240702923 -1.1865236005851016 2.8784179137796184 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1738 18.658400535583496 0.4504297340416122 -0.17794839485804675 0.0 0.16777135560718162 -0.45166001559675206 0.2838886599895704 1.1865236005851016 -2.9772949338558963 -28.652344747427303 4.59317675915472 17.25912464065893 -20.518527018758334 1.3251102800005539 -3.7103087840015507 2.1201764480008864 -1.1865236005851016 2.9772949338558963 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1739 18.669026851654053 0.46515146067619617 -0.1762139044315989 0.0 0.16613606235058903 -0.46286260843094623 0.2967265460803572 1.1755372413051361 -3.076171847210469 -28.75122198094699 4.607201726358245 17.22265972592976 -20.496087071232694 1.5465870836455649 -3.608703195172984 2.3198806254683473 -1.1755372413051361 3.076171847210469 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1740 18.679651975631714 0.48889507050877223 -0.1709254540713946 0.0 0.1611500635350305 -0.47975618527034725 0.31860612173531677 1.1425781634652397 -3.2299804502431626 -28.90503101086651 4.631044170604239 17.167962353836007 -20.459622156503528 1.457593764656606 -3.498225035175854 2.6236687763818907 -1.1425781634652397 3.2299804502431626 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1741 18.690617322921753 0.49084072737929463 -0.16936597375177112 0.0 0.15967977138952022 -0.48060966138003214 0.320929889990512 1.1315918041852742 -3.251953115442241 -28.992921885106234 4.646471634528118 17.13149743910684 -20.434377215537182 1.7151427397743018 -3.4302854795486035 2.6952243053596168 -1.1315918041852742 3.251953115442241 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1742 18.701179265975952 0.48616096404889725 -0.16776531618454857 0.0 0.15817065696266602 -0.4760340934077847 0.3178634364451186 1.1206054449053087 -3.2299804502431626 -29.080812759345957 4.663301595172349 17.093630027657323 -20.40772977785048 1.7888988780007478 -3.5777977560014955 2.683348317001122 -1.1206054449053087 3.2299804502431626 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1743 18.711760997772217 0.48203445142456336 -0.15538167014900564 0.0 0.1464952435126043 -0.4668271032338301 0.3203318597212258 1.0437011433889616 -3.2080077850440847 -29.14673091502575 4.681534052536933 17.05436011948745 -20.378277346723078 1.790802366911155 -3.880071794974169 2.9846706115185917 -1.0437011433889616 3.2080077850440847 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1744 18.722376823425293 0.4890007536946966 -0.1379584997917938 0.0 0.13006852096680038 -0.464301703946201 0.3342331829794006 0.9338379774761296 -3.251953115442241 -29.20165929633099 4.698364013181164 17.01789520475828 -20.350227412316027 1.751296633114572 -4.086358810600668 2.91882772185762 -0.9338379774761296 3.251953115442241 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1745 18.733020067214966 0.4976114697571376 -0.12628978033996047 0.0 0.11906714676392743 -0.46583163706908703 0.34676449030515955 0.8569336759597825 -3.30688475175951 -29.223632014890924 4.716596470545747 16.975820303147703 -20.319372484468268 1.7896597877744616 -4.17587283814041 3.281042944253179 -0.8569336759597825 3.30688475175951 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1746 18.74360728263855 0.5204313855528478 -0.1092840537253673 0.0 0.10303399395301627 -0.47644744388788746 0.3734134499348712 0.7470702966035391 -3.4497069955122384 -29.267577452010787 4.734828927910331 16.93514789825748 -20.28711505990016 2.0355540208310394 -4.36190147320937 3.1987277470202047 -0.7470702966035391 3.4497069955122384 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1747 18.754242181777954 0.5265497509270227 -0.11042402951858371 0.0 0.10410877343804538 -0.4819804580392824 0.377871684601237 0.7470702966035391 -3.4936523259103947 -29.25659109273082 4.754463881995267 16.891670499926548 -20.2534551386117 2.089269428063014 -3.880071794974169 3.2831376726704504 -0.7470702966035391 3.4936523259103947 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1748 18.765247106552124 0.5185327730147131 -0.11289642168914411 0.0 0.10643976713078641 -0.476600119830879 0.3701603527000926 0.7580566558835046 -3.4497069955122384 -29.21264565561096 4.782513816402319 16.83416813439209 -20.204367753399357 1.6454791400304103 -4.113697850076026 3.5652048033992223 -0.7580566558835046 3.4497069955122384 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1749 18.776000022888184 0.5021108848431999 -0.11325106390616377 0.0 0.10677412701951927 -0.46335888423082744 0.35658475721130817 0.7580566558835046 -3.350830028796813 -29.190672937051026 4.800746273766903 16.792093232781514 -20.165097845229486 1.790802366911155 -3.880071794974169 3.58160473382231 -0.7580566558835046 3.350830028796813 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1750 18.786558628082275 0.4755332847216472 -0.10628657689945073 0.0 0.1002079456996094 -0.4383752739423604 0.338167328242751 0.7141114322070541 -3.1860351198450063 -29.135744555745784 4.8161737376907805 16.75562831805235 -20.131437923941025 1.9202419583810866 -3.6004536719645377 3.6004536719645377 -0.7141114322070541 3.1860351198450063 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1751 18.797098398208618 0.4514857644143258 -0.10485230982395963 0.0 0.09885570573279293 -0.4180644358482342 0.31920873011544126 0.7031250729270886 -3.0322265168123126 -29.069826400065992 4.834406195055365 16.71495591316212 -20.09216801577115 1.7873789979004924 -3.8726544954510667 3.8726544954510667 -0.7031250729270886 3.0322265168123126 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1752 18.80768132209778 0.43320805152937825 -0.09974391521838286 0.0 0.09403946511068612 -0.40073262545944255 0.3066931603487564 0.670165995087192 -2.911376884897809 -28.959962807266336 4.8512361556995955 16.677088501712603 -20.055703101041985 1.8527037256969434 -4.234751373021585 3.970079412207736 -0.670165995087192 2.911376884897809 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1753 18.818236112594604 0.43113338671311746 -0.10008266396419394 0.0 0.09435884049106139 -0.39919835642058216 0.30483951592952074 0.670165995087192 -2.889404273059584 -28.916017370146474 4.869468613064179 16.63361110338167 -20.01643319287211 1.5916361494449627 -4.244363065186567 3.9790903736124066 -0.670165995087192 2.889404273059584 0.0 8.6 0.0 0.02 8.6 0.0 0.02
1754 18.82882022857666 0.44830224577967576 -0.08952302795856078 0.0 0.08440312018913494 -0.40823881099589376 0.3238356908067588 0.6042480528508105 -2.9882811864141563 -28.87207193302661 4.886298573708411 16.590133705050743 -19.977163284702236 1.7388375916521615 -4.222891294012392 3.726080553540346 -0.6042480528508105 2.9882811864141563 0.0 8.6 0.0 0.02 8.6 0.0 0.02
