i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 
54 0.31369829177856445 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
55 0.31955647468566895 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
56 0.3250141143798828 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
57 0.33107900619506836 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
58 0.3365485668182373 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
59 0.3424382209777832 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
60 0.347888708114624 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
61 0.353848934173584 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
62 0.3593323230743408 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
63 0.36518096923828125 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
64 0.3711426258087158 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
65 0.3768284320831299 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
66 0.3828434944152832 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
67 0.3886246681213379 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
68 0.39511799812316895 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
69 0.40055251121520996 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
70 0.4060652256011963 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
71 0.41206932067871094 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
72 0.4180929660797119 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
73 0.42364072799682617 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
74 0.4300200939178467 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
75 0.43588757514953613 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
76 0.4419429302215576 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
77 0.44921159744262695 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
78 0.45511889457702637 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
79 0.4608640670776367 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
80 0.46710705757141113 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
81 0.4726386070251465 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
82 0.4785587787628174 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
83 0.48467397689819336 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
84 0.4902012348175049 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
85 0.4956510066986084 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
86 0.5036177635192871 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
87 0.5091664791107178 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
88 0.5148491859436035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
89 0.5208306312561035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
90 0.527000904083252 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
91 0.5327069759368896 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
92 0.5389151573181152 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
93 0.5452103614807129 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
94 0.550771951675415 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
95 0.5598456859588623 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
96 0.565673828125 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
97 0.5725138187408447 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
98 0.5787243843078613 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
99 0.5851023197174072 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
100 0.5912230014801025 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
101 0.59676194190979 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
102 0.6027557849884033 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
103 0.6088576316833496 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
104 0.6144676208496094 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
105 0.6208596229553223 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
106 0.6268892288208008 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
107 0.6323533058166504 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
108 0.637871265411377 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
109 0.6432394981384277 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
110 0.64864182472229 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
111 0.6540508270263672 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
112 0.6593866348266602 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
113 0.6648766994476318 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
114 0.6702401638031006 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
115 0.6755926609039307 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
116 0.6809046268463135 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
117 0.6862547397613525 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
118 0.6915993690490723 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
119 0.6968991756439209 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
120 0.7022366523742676 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
121 0.7075784206390381 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
122 0.7128956317901611 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
123 0.7183442115783691 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
124 0.7238333225250244 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
125 0.7292108535766602 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
126 0.7346212863922119 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
127 0.7400591373443604 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
128 0.7454545497894287 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
129 0.7511894702911377 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
130 0.7569575309753418 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
131 0.7624218463897705 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
132 0.7678108215332031 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
133 0.7731812000274658 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
134 0.778550386428833 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
135 0.783858060836792 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
136 0.7892420291900635 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
137 0.794684886932373 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
138 0.8000907897949219 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
139 0.8054299354553223 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
140 0.8107693195343018 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
141 0.8160598278045654 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
142 0.8215615749359131 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
143 0.8270642757415771 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
144 0.8324148654937744 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
145 0.8378088474273682 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
146 0.8431904315948486 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
147 0.8485345840454102 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
148 0.8539271354675293 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
149 0.8593192100524902 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
150 0.8648087978363037 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
151 0.8702046871185303 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
152 0.8756113052368164 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
153 0.8809618949890137 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
154 0.8863873481750488 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
155 0.8917431831359863 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
156 0.8970541954040527 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
157 0.9024662971496582 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
158 0.9077949523925781 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
159 0.9131689071655273 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
160 0.9184887409210205 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
161 0.9238696098327637 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
162 0.9294545650482178 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
163 0.9349017143249512 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
164 0.9402613639831543 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
165 0.945713996887207 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
166 0.9510800838470459 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
167 0.956456184387207 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
168 0.9618034362792969 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
169 0.9671576023101807 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
170 0.9724609851837158 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
171 0.9778180122375488 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
172 0.9831910133361816 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
173 0.9886829853057861 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.111104965209961 -0.05445631965994835 2.598755359649658 0 0 0 0 0 0 
