t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
7.174754858016968 2.25 0.01589937805985949 -0.5153639299575695 26.190716238927553 0.09765003107639027 -0.05637827172832925 6.539879520486174 33942 32977 32942 39 39 38 0.0 0.0 0.0 
7.180306434631348 2.25 0.01635364600442454 -0.5156262016776457 26.221139758456854 0.0 -0.11246643228138402 6.466819856179568 33981 33016 32980 39 38 38 0.0 0.0 0.0 
7.185784339904785 2.25 0.01635364600442454 -0.5161507451178088 26.25130100626607 0.0 0.0 6.584933744502547 34020 33054 33018 39 39 39 0.0 0.0 0.0 
7.191269397735596 2.25 0.01635364600442454 -0.5161507451178088 26.281986797515454 0.0 -0.11256296999149637 6.4723707745110515 34059 33093 33057 39 38 38 0.0 0.0 0.0 
7.196760892868042 2.25 0.01635364600442684 -0.5166752885579704 26.312148045324676 0.0 -0.11256296999149637 6.4723707745110515 34098 33131 33095 39 38 38 0.0 0.0 0.0 
7.2022809982299805 2.25 0.016807913948991886 -0.5174621037182097 26.372732812663198 0.0 -0.11287786532394524 6.490477256126856 34176 33208 33171 39 38 38 0.0 0.0 0.0 
7.207709074020386 2.25 0.016807913948991886 -0.5179866471583726 26.40289406047242 0.0 -0.1127565434566585 6.483501248757847 34215 33246 33209 39 38 38 0.0 0.0 0.0 
7.2131407260894775 2.25 0.016807913948991886 -0.5185111905985303 26.43305530828164 0.09756613929711433 -0.05632983678698149 6.534261067289882 34254 33284 33247 39 39 38 0.0 0.0 0.0 
7.218525648117065 2.25 0.017262181893561535 -0.5187734623186092 26.463478827810942 0.0 -0.1127565434566585 6.483501248757847 34293 33323 33285 39 38 38 0.0 0.0 0.0 
7.2239532470703125 2.25 0.017262181893559235 -0.5192980057587682 26.493640075620167 0.0 -0.11256296999149637 6.4723707745110515 34332 33361 33323 39 38 38 0.0 0.0 0.0 
7.229380130767822 2.25 0.017262181893559235 -0.5198225491989312 26.523801323429385 0.0 -0.11251468042908065 6.4695941246721365 34371 33399 33361 39 38 38 0.0 0.0 0.0 
7.234867811203003 2.25 0.01771644983812428 -0.5206093643591704 26.58438609076791 -0.1951741974510702 -0.22536775087448946 6.535664775360192 34449 33476 33437 40 37 39 0.0 0.0 0.0 
7.240315914154053 2.25 0.016807913948991886 -0.5216584512394924 26.614809610297208 0.0 -0.1127807869620241 6.4848952503163835 34489 33513 33476 39 38 38 0.0 0.0 0.0 
7.245738744735718 2.25 0.016807913948991886 -0.5221829946796528 26.644970858106433 0.0 -0.11249055118172269 6.468206692949068 34528 33551 33514 39 38 38 0.0 0.0 0.0 
7.2511584758758545 2.25 0.016807913948991886 -0.5227075381198132 26.675132105915655 0.09760806716101544 -0.05635404385049135 6.537069086657001 34567 33589 33552 39 39 38 0.0 0.0 0.0 
7.256672620773315 2.25 0.017262181893559235 -0.5229698098398934 26.705555625444955 -0.09758709872553538 0.05634193771862245 6.4793228376415675 34606 33628 33590 38 38 39 0.0 0.0 0.0 
7.262228965759277 2.25 0.01680791394899419 -0.5227075381198145 26.735716873254177 0.0 -0.11251468042908065 6.4695941246721365 34644 33666 33629 39 38 38 0.0 0.0 0.0 
7.2679831981658936 2.25 0.016807913948991886 -0.5237566250001339 26.79603936887262 0.0 -0.224884647442818 6.521654775841734 34722 33742 33705 40 38 38 0.0 0.0 0.0 
7.273555040359497 2.25 0.01680791394899419 -0.5248057118804532 26.826462888401917 0.0 -0.11263548210443942 6.47654022100526 34762 33780 33743 39 38 38 0.0 0.0 0.0 
7.27914571762085 2.25 0.016807913948991886 -0.525330255320615 26.856624136211142 0.1953420531358273 -0.1127807869620241 6.4848952503163835 34801 33818 33781 39 39 37 0.0 0.0 0.0 
7.284871339797974 2.25 0.017716449838128884 -0.5258547987607739 26.886785384020364 0.0 -0.11241822549515125 6.464047965971174 34840 33857 33818 39 38 38 0.0 0.0 0.0 
7.290448427200317 2.25 0.018170717782693933 -0.5266416139210132 26.947370151358886 0.0 -0.11285358006892723 6.489080853963317 34918 33934 33894 39 38 38 0.0 0.0 0.0 
7.295974254608154 2.25 0.018170717782693933 -0.5271661573611761 26.977531399168107 0.0 -0.22507764006023315 6.527251561746768 34957 33972 33932 40 38 38 0.0 0.0 0.0 
7.301531076431274 2.25 0.018170717782696234 -0.5282152442414956 27.007954918697408 0.19496478307612314 -0.1125629699914967 6.472370774511051 34997 34010 33970 39 39 37 0.0 0.0 0.0 
7.307075023651123 2.25 0.01907925367183093 -0.5287397876816585 27.03811616650663 0.0 -0.1127080877009827 6.48071504280651 35036 34049 34007 39 38 38 0.0 0.0 0.0 
7.312576770782471 2.25 0.01907925367183093 -0.5292643311218163 27.068277414315858 0.0 -0.1127807869620241 6.4848952503163835 35075 34087 34045 39 38 38 0.0 0.0 0.0 
7.318112134933472 2.25 0.01907925367183093 -0.5297888745619765 27.098438662125073 0.0 -0.22464387158902513 6.514672276081732 35114 34125 34083 40 38 38 0.0 0.0 0.0 
