i t roll_deg pitch_deg yaw_deg
72 0.7441229820251465 0.0 0.0 0.0
73 0.7542500495910645 0.0 0.0 0.0
74 0.7643551826477051 0.0 0.0 0.0
75 0.774463415145874 0.0 0.0 0.0
76 0.7845795154571533 0.0 0.0 0.0
77 0.7946784496307373 0.0 0.0 0.0
78 0.8048117160797119 0.0 0.0 0.0
79 0.8160626888275146 0.0 0.0 0.0
80 0.8262143135070801 0.0 0.0 0.0
81 0.8363494873046875 0.0 0.0 0.0
82 0.8464727401733398 0.0 0.0 0.0
83 0.8566124439239502 0.0 0.0 0.0
84 0.86673903465271 0.0 0.0 0.0
85 0.8768479824066162 0.0 0.0 0.0
86 0.8869562149047852 0.0 0.0 0.0
87 0.8970606327056885 0.0 0.0 0.0
88 0.9071974754333496 0.0 0.0 0.0
89 0.9173450469970703 0.0 0.0 0.0
90 0.9274802207946777 0.0 0.0 0.0
91 0.9375967979431152 0.0 0.0 0.0
92 0.9477293491363525 0.0 0.0 0.0
93 0.9578592777252197 0.0 0.0 0.0
94 0.9679684638977051 0.0 0.0 0.0
95 0.9780731201171875 0.0 0.0 0.0
96 0.988175630569458 0.0 0.0 0.0
97 0.9987397193908691 0.0 0.0 0.0
98 1.0088934898376465 0.0 0.0 0.0
99 1.0190434455871582 0.0 0.0 0.0
100 1.0291812419891357 0.0 0.0 0.0
101 1.0392875671386719 0.0 0.0 0.0
102 1.049389123916626 0.0 0.0 0.0
103 1.059493064880371 0.0 0.0 0.0
104 1.0695991516113281 0.0 0.0 0.0
105 1.0797371864318848 0.0 0.0 0.0
106 1.0898849964141846 0.0 0.0 0.0
107 1.1000113487243652 0.0 0.0 0.0
108 1.1101441383361816 0.0 0.0 0.0
109 1.1202661991119385 0.0 0.0 0.0
110 1.1305456161499023 0.0 0.0 0.0
111 1.1406676769256592 0.0 0.0 0.0
112 1.1507833003997803 0.0 0.0 0.0
113 1.1608953475952148 0.0 0.0 0.0
114 1.1710050106048584 0.0 0.0 0.0
115 1.1812117099761963 0.0 0.0 0.0
116 1.1915698051452637 0.0 0.0 0.0
117 1.202256679534912 0.0 0.0 0.0
118 1.2124090194702148 0.0 0.0 0.0
119 1.2225608825683594 0.0 0.0 0.0
120 1.232720136642456 0.0 0.0 0.0
121 1.242875576019287 0.0 0.0 0.0
122 1.2530343532562256 0.0 0.0 0.0
123 1.2632031440734863 0.0 0.0 0.0
124 1.2733631134033203 0.0 0.0 0.0
125 1.2835183143615723 0.0 0.0 0.0
126 1.2936840057373047 0.0 0.0 0.0
127 1.3039023876190186 0.0 0.0 0.0
128 1.3141343593597412 0.0 0.0 0.0
129 1.3253135681152344 0.0 0.0 0.0
130 1.3354804515838623 0.0 0.0 0.0
131 1.3456416130065918 0.0 0.0 0.0
132 1.3557994365692139 0.0 0.0 0.0
133 1.3659467697143555 0.0 0.0 0.0
134 1.3760795593261719 0.0 0.0 0.0
135 1.3861889839172363 0.0 0.0 0.0
136 1.3963191509246826 0.0 0.0 0.0
137 1.4064302444458008 0.0 0.0 0.0
138 1.4165458679199219 0.0 0.0 0.0
139 1.4266655445098877 0.0 0.0 0.0
140 1.4368362426757812 0.0 0.0 0.0
141 1.446986436843872 0.0 0.0 0.0
142 1.4571082592010498 0.0 0.0 0.0
143 1.4672179222106934 0.0 0.0 0.0
144 1.4773280620574951 0.0 0.0 0.0
145 1.4874348640441895 0.0 0.0 0.0
146 1.4975428581237793 0.0 0.0 0.0
147 1.507667064666748 0.0 0.0 0.0
148 1.517784833908081 0.0 0.0 0.0
149 1.5279195308685303 0.0 0.0 0.0
150 1.538069725036621 0.0 0.0 0.0
151 1.5482001304626465 0.0 0.0 0.0
152 1.5583267211914062 0.0 0.0 0.0
153 1.5684938430786133 0.0 0.0 0.0
154 1.5786380767822266 0.0 0.0 0.0
155 1.588759422302246 0.0 0.0 0.0
156 1.5988755226135254 0.0 0.0 0.0
157 1.6089928150177002 0.0 0.0 0.0
158 1.6190948486328125 0.0 0.0 0.0
159 1.6292941570281982 0.0 0.0 0.0
160 1.639435052871704 0.0 0.0 0.0
161 1.649564504623413 0.0 0.0 0.0
162 1.659665822982788 0.0 0.0 0.0
163 1.669764757156372 0.0 0.0 0.0
164 1.6798937320709229 0.0 0.0 0.0
165 1.6899921894073486 0.0 0.0 0.0
166 1.7000863552093506 0.0 0.0 0.0
167 1.7101850509643555 0.0 0.0 0.0
168 1.7203106880187988 0.0 0.0 0.0
169 1.7304108142852783 0.0 0.0 0.0
170 1.7405169010162354 0.0 0.0 0.0
171 1.7506513595581055 0.0 0.0 0.0
172 1.760765552520752 0.0 0.0 0.0
173 1.7708611488342285 0.0 0.0 0.0
174 1.780958890914917 0.0 0.0 0.0
175 1.7910466194152832 0.0 0.0 0.0
176 1.8011412620544434 0.0 0.0 0.0
177 1.8112523555755615 0.0 0.0 0.0
178 1.821340799331665 0.0 0.0 0.0
179 1.8314342498779297 0.0 0.0 0.0
180 1.8415398597717285 0.0 0.0 0.0
181 1.851670742034912 0.0 0.0 0.0
182 1.8617699146270752 0.0 0.0 0.0
183 1.8718678951263428 0.0 0.0 0.0
184 1.881960153579712 0.0 0.0 0.0
185 1.8920588493347168 0.0 0.0 0.0
186 1.9021484851837158 0.0 0.0 0.0
187 1.9122469425201416 0.0 0.0 0.0
188 1.9223353862762451 0.0 0.0 0.0
189 1.932507038116455 0.0 0.0 0.0
190 1.9426419734954834 0.0 0.0 0.0
191 1.9527854919433594 0.0 0.0 0.0
192 1.9628832340240479 0.0 0.0 0.0
193 1.9729828834533691 0.0 0.0 0.0
194 1.9830787181854248 0.0 0.0 0.0
195 1.9931812286376953 0.0 0.0 0.0
196 2.0032882690429688 0.0 0.0 0.0
197 2.013396739959717 0.0 0.0 0.0
198 2.0234880447387695 0.0 0.0 0.0
199 2.033581018447876 0.0 0.0 0.0
200 2.043705701828003 0.0 0.0 0.0
201 2.053867816925049 0.0 0.0 0.0
202 2.0639796257019043 0.0 0.0 0.0
203 2.074075937271118 0.0 0.0 0.0
204 2.084172487258911 0.0 0.0 0.0
205 2.0942630767822266 0.0 0.0 0.0
206 2.104365825653076 0.0 0.0 0.0
207 2.1144585609436035 0.0 0.0 0.0
208 2.124546766281128 0.0 0.0 0.0
209 2.134643316268921 0.0 0.0 0.0
210 2.144822359085083 0.0 0.0 0.0
211 2.154958486557007 0.0 0.0 0.0
212 2.1650869846343994 0.0 0.0 0.0
213 2.1751837730407715 0.0 0.0 0.0
214 2.1852829456329346 0.0 0.0 0.0
215 2.195377826690674 0.0 0.0 0.0
216 2.2054738998413086 0.0 0.0 0.0
217 2.2155697345733643 0.0 0.0 0.0
218 2.2256572246551514 0.0 0.0 0.0
219 2.2357470989227295 0.0 0.0 0.0
220 2.245851993560791 0.0 0.0 0.0
221 2.255955219268799 0.0 0.0 0.0
222 2.2660861015319824 0.0 0.0 0.0
223 2.276184320449829 0.0 0.0 0.0
224 2.286285638809204 0.0 0.0 0.0
225 2.2964060306549072 0.0 0.0 0.0
226 2.3065085411071777 0.0 0.0 0.0
227 2.316601037979126 0.0 0.0 0.0
228 2.3266918659210205 0.0 0.0 0.0
229 2.3367908000946045 0.0 0.0 0.0
230 2.346907615661621 0.0 0.0 0.0
231 2.3570196628570557 0.0 0.0 0.0
232 2.3671507835388184 0.0 0.0 0.0
233 2.3772470951080322 0.0 0.0 0.0
234 2.3873727321624756 0.0 0.0 0.0
235 2.3974900245666504 0.0 0.0 0.0
236 2.4075965881347656 0.0 0.0 0.0
237 2.4176881313323975 0.0 0.0 0.0
238 2.427776575088501 0.0 0.0 0.0
239 2.4378867149353027 0.0 0.0 0.0
240 2.4480326175689697 0.0 0.0 0.0
241 2.4581518173217773 0.0 0.0 0.0
242 2.4682817459106445 0.0 0.0 0.0
243 2.4783756732940674 0.0 0.0 0.0
244 2.488478422164917 0.0 0.0 0.0
245 2.498575448989868 0.0 0.0 0.0
246 2.5086967945098877 0.0 0.0 0.0
247 2.5187981128692627 0.0 0.0 0.0
248 2.528900384902954 0.0 0.0 0.0
249 2.5390031337738037 0.0 0.0 0.0
250 2.5491316318511963 0.0 0.0 0.0
251 2.559241771697998 0.0 0.0 0.0
252 2.5693812370300293 0.0 0.0 0.0
253 2.579495429992676 0.0 0.0 0.0
254 2.5896031856536865 0.0 0.0 0.0
255 2.599714994430542 0.0 0.0 0.0
256 2.6098239421844482 0.0 0.0 0.0
257 2.619917631149292 0.0 0.0 0.0
258 2.630014419555664 0.0 0.0 0.0
259 2.640122175216675 0.0 0.0 0.0
260 2.6502420902252197 0.0 0.0 0.0
261 2.660370349884033 0.0 0.0 0.0
262 2.6705052852630615 0.0 0.0 0.0
263 2.6806366443634033 0.0 0.0 0.0
264 2.6907479763031006 0.0 0.0 0.0
265 2.7008490562438965 0.0 0.0 0.0
266 2.71095871925354 0.0 0.0 0.0
267 2.721057891845703 0.0 0.0 0.0
268 2.731154203414917 0.0 0.0 0.0
269 2.7412664890289307 0.0 0.0 0.0
270 2.7513883113861084 0.0 0.0 0.0
271 2.7614920139312744 0.0 0.0 0.0
272 2.771597385406494 0.0 0.0 0.0
273 2.781726837158203 0.0 0.0 0.0
274 2.7918365001678467 0.0 0.0 0.0
275 2.8019485473632812 0.0 0.0 0.0
276 2.8120625019073486 0.0 0.0 0.0
277 2.8221569061279297 0.0 0.0 0.0
278 2.8322572708129883 0.0 0.0 0.0
279 2.8423688411712646 0.0 0.0 0.0
280 2.8524844646453857 0.0 0.0 0.0
281 2.8625802993774414 0.0 0.0 0.0
282 2.8726792335510254 0.0 0.0 0.0
283 2.882810115814209 0.0 0.0 0.0
284 2.8929054737091064 0.0 0.0 0.0
285 2.9030070304870605 0.0 0.0 0.0
286 2.9131112098693848 0.0 0.0 0.0
287 2.9232017993927 0.0 0.0 0.0
288 2.933293342590332 0.0 0.0 0.0
289 2.943385124206543 0.0 0.0 0.0
290 2.9535093307495117 0.0 0.0 0.0
291 2.9636080265045166 0.0 0.0 0.0
292 2.973707675933838 0.0 0.0 0.0
293 2.983835220336914 0.0 0.0 0.0
294 2.993933916091919 0.0 0.0 0.0
295 3.004051446914673 0.0 0.0 0.0
296 3.014159917831421 0.0 0.0 0.0
297 3.0242583751678467 0.0 0.0 0.0
298 3.03436017036438 0.0 0.0 0.0
299 3.044459104537964 0.0 0.0 0.0
300 3.054565906524658 0.0 0.0 0.0
301 3.064663887023926 0.0 0.0 0.0
302 3.0747933387756348 0.0 0.0 0.0
303 3.084956169128418 0.0 0.0 0.0
304 3.0950770378112793 0.0 0.0 0.0
305 3.105187177658081 0.0 0.0 0.0
306 3.1153063774108887 0.0 0.0 0.0
307 3.125417947769165 0.0 0.0 0.0
308 3.135624647140503 0.0 0.0 0.0
309 3.1457533836364746 0.0 0.0 0.0
310 3.1558609008789062 0.0 0.0 0.0
311 3.1659648418426514 0.0 0.0 0.0
312 3.1771011352539062 0.0 0.0 0.0
313 3.187255382537842 0.0 0.0 0.0
314 3.197382926940918 0.0 0.0 0.0
315 3.2074942588806152 0.0 0.0 0.0
316 3.2175891399383545 0.0 0.0 0.0
317 3.2276864051818848 0.0 0.0 0.0
318 3.2377843856811523 0.0 0.0 0.0
319 3.2478744983673096 0.0 0.0 0.0
320 3.2579660415649414 0.0 0.0 0.0
321 3.2680532932281494 0.0 0.0 0.0
322 3.278139591217041 0.0 0.0 0.0
323 3.2882659435272217 0.0 0.0 0.0
324 3.2984936237335205 0.0 0.0 0.0
325 3.3086459636688232 0.0 0.0 0.0
326 3.318790912628174 0.0 0.0 0.0
327 3.329059362411499 0.0 0.0 0.0
328 3.3394885063171387 0.0 0.0 0.0
329 3.3496482372283936 0.0 0.0 0.0
330 3.3597846031188965 0.0 0.0 0.0
331 3.3698978424072266 0.0 0.0 0.0
332 3.3800058364868164 0.0 0.0 0.0
333 3.3901121616363525 0.0 0.0 0.0
334 3.4002432823181152 0.0 0.0 0.0
335 3.4103574752807617 0.0 0.0 0.0
336 3.4204607009887695 0.0 0.0 0.0
337 3.4305577278137207 0.0 0.0 0.0
338 3.4406659603118896 0.0 0.0 0.0
339 3.4508001804351807 0.0 0.0 0.0
340 3.460907459259033 0.0 0.0 0.0
341 3.4710114002227783 0.0 0.0 0.0
342 3.48111629486084 0.0 0.0 0.0
343 3.491218090057373 0.0 0.0 0.0
344 3.5013649463653564 0.0 0.0 0.0
345 3.51149845123291 0.0 0.0 0.0
346 3.5216095447540283 0.0 0.0 0.0
347 3.531728506088257 0.0 0.0 0.0
348 3.541839838027954 0.0 0.0 0.0
349 3.5519607067108154 0.0 0.0 0.0
350 3.562058448791504 0.0 0.0 0.0
351 3.5721704959869385 0.0 0.0 0.0
352 3.5822935104370117 0.0 0.0 0.0
353 3.592411518096924 0.0 0.0 0.0
354 3.602541923522949 0.0 0.0 0.0
355 3.612653970718384 0.0 0.0 0.0
356 3.6227667331695557 0.0 0.0 0.0
357 3.6328723430633545 0.0 0.0 0.0
358 3.6429755687713623 0.0 0.0 0.0
359 3.6530916690826416 0.0 0.0 0.0
360 3.663248300552368 0.0 0.0 0.0
361 3.673382520675659 0.0 0.0 0.0
362 3.683497667312622 0.0 0.0 0.0
363 3.6937055587768555 0.0 0.0 0.0
364 3.703862190246582 0.0 0.0 0.0
365 3.7139737606048584 0.0 0.0 0.0
366 3.7240686416625977 0.0 0.0 0.0
367 3.7341628074645996 0.0 0.0 0.0
368 3.7442679405212402 0.0 0.0 0.0
369 3.754392147064209 0.0 0.0 0.0
370 3.764492988586426 0.0 0.0 0.0
371 3.7745800018310547 0.0 0.0 0.0
372 3.784668207168579 0.0 0.0 0.0
373 3.7951278686523438 0.0 0.0 0.0
374 3.805272102355957 0.0 0.0 0.0
375 3.8154008388519287 0.0 0.0 0.0
376 3.8255035877227783 0.0 0.0 0.0
377 3.8356099128723145 0.0 0.0 0.0
378 3.8457348346710205 0.0 0.0 0.0
379 3.8558759689331055 0.0 0.0 0.0
380 3.8659894466400146 0.0 0.0 0.0
381 3.8760926723480225 0.0 0.0 0.0
382 3.886244535446167 0.0 0.0 0.0
383 3.8963570594787598 0.0 0.0 0.0
384 3.906463146209717 0.0 0.0 0.0
385 3.9165940284729004 0.0 0.0 0.0
386 3.9267051219940186 0.0 0.0 0.0
387 3.936941385269165 0.0 0.0 0.0
388 3.9470834732055664 0.0 0.0 0.0
389 3.957195281982422 0.0 0.0 0.0
390 3.967313289642334 0.0 0.0 0.0
391 3.977412462234497 0.0 0.0 0.0
392 3.987518072128296 0.0 0.0 0.0
393 3.9976601600646973 0.0 0.0 0.0
394 4.007791757583618 0.0 0.0 0.0
395 4.018015146255493 0.0 0.0 0.0
396 4.028127908706665 0.0 0.0 0.0
397 4.038232326507568 0.0 0.0 0.0
398 4.048352003097534 0.0 0.0 0.0
399 4.058459043502808 0.0 0.0 0.0
400 4.068562269210815 0.0 0.0 0.0
401 4.078656435012817 0.0 0.0 0.0
402 4.088763236999512 0.0 0.0 0.0
403 4.0988686084747314 0.0 0.0 0.0
404 4.1090312004089355 0.0 0.0 0.0
405 4.1191627979278564 0.0 0.0 0.0
406 4.129265069961548 0.0 0.0 0.0
407 4.1394195556640625 0.0 0.0 0.0
408 4.149556398391724 0.0 0.0 0.0
409 4.159667253494263 0.0 0.0 0.0
410 4.16977071762085 0.0 0.0 0.0
411 4.179873943328857 0.0 0.0 0.0
412 4.189972877502441 0.0 0.0 0.0
413 4.200095891952515 0.0 0.0 0.0
414 4.210259914398193 0.0 0.0 0.0
415 4.220458507537842 0.0 0.0 0.0
416 4.23057222366333 0.0 0.0 0.0
417 4.240686655044556 0.0 0.0 0.0
418 4.250791549682617 0.0 0.0 0.0
419 4.260900259017944 0.0 0.0 0.0
420 4.271001100540161 0.0 0.0 0.0
421 4.281104803085327 0.0 0.0 0.0
422 4.2917444705963135 0.0 0.0 0.0
423 4.30192756652832 0.0 0.0 0.0
424 4.312101602554321 0.0 0.0 0.0
425 4.322278261184692 0.0 0.0 0.0
426 4.332442283630371 0.0 0.0 0.0
427 4.342657566070557 0.0 0.0 0.0
428 4.352943420410156 0.0 0.0 0.0
429 4.363130569458008 0.0 0.0 0.0
430 4.373290777206421 0.0 0.0 0.0
431 4.383458137512207 0.0 0.0 0.0
432 4.393667697906494 0.0 0.0 0.0
433 4.403904914855957 0.0 0.0 0.0
434 4.414972543716431 0.0 0.0 0.0
435 4.425155878067017 0.0 0.0 0.0
436 4.435447454452515 0.0 0.0 0.0
437 4.445725917816162 0.0 0.0 0.0
438 4.455880880355835 0.0 0.0 0.0
439 4.466010808944702 0.0 0.0 0.0
440 4.476501941680908 0.0 0.0 0.0
441 4.486679315567017 0.0 0.0 0.0
442 4.4968507289886475 0.0 0.0 0.0
443 4.507017374038696 0.0 0.0 0.0
444 4.517192840576172 0.0 0.0 0.0
445 4.5273637771606445 0.0 0.0 0.0
446 4.537499666213989 0.0 0.0 0.0
447 4.547645330429077 0.0 0.0 0.0
448 4.557855606079102 0.0 0.0 0.0
449 4.568022012710571 0.0 0.0 0.0
450 4.5781779289245605 0.0 0.0 0.0
451 4.588321685791016 0.0 0.0 0.0
452 4.598479986190796 0.0 0.0 0.0
453 4.608642339706421 0.0 0.0 0.0
454 4.618809223175049 0.0 0.0 0.0
455 4.628977298736572 0.0 0.0 0.0
456 4.6392436027526855 0.0 0.0 0.0
457 4.649428129196167 0.0 0.0 0.0
458 4.659598112106323 0.0 0.0 0.0
459 4.669747829437256 0.0 0.0 0.0
460 4.679942607879639 0.0 0.0 0.0
461 4.690121650695801 0.0 0.0 0.0
462 4.700300931930542 0.0 0.0 0.0
463 4.710477352142334 0.0 0.0 0.0
464 4.720648288726807 0.0 0.0 0.0
465 4.730810642242432 0.0 0.0 0.0
466 4.741020202636719 0.0 0.0 0.0
467 4.7512078285217285 0.0 0.0 0.0
468 4.761375188827515 0.0 0.0 0.0
469 4.771531343460083 0.0 0.0 0.0
470 4.781672239303589 0.0 0.0 0.0
471 4.791822910308838 0.0 0.0 0.0
472 4.801977157592773 0.0 0.0 0.0
473 4.812143564224243 0.0 0.0 0.0
474 4.822296380996704 0.0 0.0 0.0
475 4.832457542419434 0.0 0.0 0.0
476 4.842676401138306 0.0 0.0 0.0
477 4.852909564971924 0.0 0.0 0.0
478 4.863095998764038 0.0 0.0 0.0
479 4.873301267623901 0.0 0.0 0.0
480 4.883490324020386 0.0 0.0 0.0
481 4.893646240234375 0.0 0.0 0.0
482 4.9038121700286865 0.0 0.0 0.0
483 4.913981914520264 0.0 0.0 0.0
484 4.9241392612457275 0.0 0.0 0.0
485 4.934300184249878 0.0 0.0 0.0
486 4.944520473480225 0.0 0.0 0.0
487 4.954779386520386 0.0 0.0 0.0
488 4.964950323104858 0.0 0.0 0.0
489 4.975200653076172 0.0 0.0 0.0
490 4.985473155975342 0.0 0.0 0.0
491 4.995635986328125 0.0 0.0 0.0
492 5.005784749984741 0.0 0.0 0.0
493 5.016826391220093 0.0 0.0 0.0
494 5.027011871337891 0.0 0.0 0.0
495 5.037199974060059 0.0 0.0 0.0
496 5.047416687011719 0.0 0.0 0.0
497 5.057608604431152 0.0 0.0 0.0
498 5.0677573680877686 0.0 0.0 0.0
499 5.0779125690460205 0.0 0.0 0.0
500 5.088057518005371 0.0 0.0 0.0
501 5.098393678665161 0.0 0.0 0.0
502 5.108578681945801 0.0 0.0 0.0
503 5.118735074996948 0.0 0.0 0.0
504 5.128891229629517 0.0 0.0 0.0
505 5.139078855514526 0.0 0.0 0.0
506 5.1493144035339355 0.0 0.0 0.0
507 5.159520864486694 0.0 0.0 0.0
508 5.16970157623291 0.0 0.0 0.0
509 5.17984938621521 0.0 0.0 0.0
510 5.190009117126465 0.0 0.0 0.0
511 5.200159788131714 0.0 0.0 0.0
512 5.21030592918396 0.0 0.0 0.0
513 5.220457315444946 0.0 0.0 0.0
514 5.230595588684082 0.0 0.0 0.0
515 5.240749359130859 0.0 0.0 0.0
516 5.25093150138855 0.0 0.0 0.0
517 5.2610955238342285 0.0 0.0 0.0
518 5.2712860107421875 0.0 0.0 0.0
519 5.281449317932129 0.0 0.0 0.0
520 5.291606664657593 0.0 0.0 0.0
521 5.301854848861694 0.0 0.0 0.0
522 5.312023162841797 0.0 0.0 0.0
523 5.322176456451416 0.0 0.0 0.0
524 5.332515001296997 0.0 0.0 0.0
525 5.3427817821502686 0.0 0.0 0.0
526 5.35300087928772 0.0 0.0 0.0
527 5.3634116649627686 0.0 0.0 0.0
528 5.373608827590942 0.0 0.0 0.0
529 5.383769512176514 0.0 0.0 0.0
530 5.394247531890869 0.0 0.0 0.0
531 5.404412508010864 0.0 0.0 0.0
532 5.414578437805176 0.0 0.0 0.0
533 5.424726963043213 0.0 0.0 0.0
534 5.434893369674683 0.0 0.0 0.0
535 5.445106506347656 0.0 0.0 0.0
536 5.45529317855835 0.0 0.0 0.0
537 5.465482950210571 0.0 0.0 0.0
538 5.4756999015808105 0.0 0.0 0.0
539 5.485889196395874 0.0 0.0 0.0
540 5.496061325073242 0.0 0.0 0.0
541 5.506223917007446 0.0 0.0 0.0
542 5.516395330429077 0.0 0.0 0.0
543 5.526562452316284 0.0 0.0 0.0
544 5.5367431640625 0.0 0.0 0.0
545 5.546918869018555 0.0 0.0 0.0
546 5.557092189788818 0.0 0.0 0.0
547 5.5672383308410645 0.0 0.0 0.0
548 5.577388286590576 0.0 0.0 0.0
549 5.58757472038269 0.0 0.0 0.0
550 5.597727298736572 0.0 0.0 0.0
551 5.607936859130859 0.0 0.0 0.0
552 5.61810564994812 0.0 0.0 0.0
553 5.628258228302002 0.0 0.0 0.0
554 5.638440847396851 0.0 0.0 0.0
555 5.64861273765564 0.0 0.0 0.0
556 5.658785820007324 0.0 0.0 0.0
557 5.668950319290161 0.0 0.0 0.0
558 5.679150104522705 0.0 0.0 0.0
559 5.689370632171631 0.0 0.0 0.0
560 5.699536323547363 0.0 0.0 0.0
561 5.709685325622559 0.0 0.0 0.0
562 5.719853162765503 0.0 0.0 0.0
563 5.730011701583862 0.0 0.0 0.0
564 5.740159034729004 0.0 0.0 0.0
565 5.7503743171691895 0.0 0.0 0.0
566 5.760547399520874 0.0 0.0 0.0
567 5.770691156387329 0.0 0.0 0.0
568 5.780843019485474 0.0 0.0 0.0
569 5.791034698486328 0.0 0.0 0.0
570 5.801224231719971 0.0 0.0 0.0
571 5.811456203460693 0.0 0.0 0.0
572 5.821614980697632 0.0 0.0 0.0
573 5.831775426864624 0.0 0.0 0.0
574 5.841938257217407 0.0 0.0 0.0
575 5.85210394859314 0.0 0.0 0.0
576 5.8623058795928955 0.0 0.0 0.0
577 5.872540712356567 0.0 0.0 0.0
578 5.882681369781494 0.0 0.0 0.0
579 5.892878293991089 0.0 0.0 0.0
580 5.903116941452026 0.0 0.0 0.0
581 5.9133031368255615 0.0 0.0 0.0
582 5.923460006713867 0.0 0.0 0.0
583 5.933626413345337 0.0 0.0 0.0
584 5.9438018798828125 0.0 0.0 0.0
585 5.954038143157959 0.0 0.0 0.0
586 5.964190721511841 0.0 0.0 0.0
587 5.974337816238403 0.0 0.0 0.0
588 5.984488010406494 0.0 0.0 0.0
589 5.9946815967559814 0.0 0.0 0.0
590 6.00490665435791 0.0 0.0 0.0
591 6.015097618103027 0.0 0.0 0.0
592 6.0252885818481445 0.0 0.0 0.0
593 6.0354931354522705 0.0 0.0 0.0
594 6.045754671096802 0.0 0.0 0.0
595 6.055931568145752 0.0 0.0 0.0
596 6.06607985496521 0.0 0.0 0.0
597 6.076216220855713 0.0 0.0 0.0
598 6.086352348327637 0.0 0.0 0.0
599 6.096503257751465 0.0 0.0 0.0
600 6.1066718101501465 0.0 0.0 0.0
601 6.116854667663574 0.0 0.0 0.0
602 6.126993417739868 0.0 0.0 0.0
603 6.137146234512329 0.0 0.0 0.0
604 6.147326469421387 0.0 0.0 0.0
605 6.1575376987457275 0.0 0.0 0.0
606 6.167849063873291 0.0 0.0 0.0
607 6.178101301193237 0.0 0.0 0.0
608 6.189337253570557 0.0 0.0 0.0
609 6.199543237686157 0.0 0.0 0.0
610 6.2097251415252686 0.0 0.0 0.0
611 6.219911575317383 0.0 0.0 0.0
612 6.230109214782715 0.0 0.0 0.0
613 6.240739583969116 0.0 0.0 0.0
614 6.250965356826782 0.0 0.0 0.0
615 6.261129379272461 0.0 0.0 0.0
616 6.271289825439453 0.0 0.0 0.0
617 6.2814483642578125 0.0 0.0 0.0
618 6.29165506362915 0.0 0.0 0.0
619 6.301908016204834 0.0 0.0 0.0
