i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 
37 0.22847318649291992 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
38 0.23382163047790527 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6008644104003906 0 0 0 0 0 0 
39 0.23912405967712402 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6008644104003906 0 0 0 0 0 0 
40 0.2444758415222168 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6008644104003906 0 0 0 0 0 0 
41 0.24978041648864746 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6008644104003906 0 0 0 0 0 0 
42 0.2551395893096924 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6008644104003906 0 0 0 0 0 0 
43 0.2605772018432617 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6008644104003906 0 0 0 0 0 0 
44 0.2659306526184082 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
45 0.2712554931640625 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1093790531158447 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
46 0.27665090560913086 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
47 0.2821078300476074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
48 0.28745102882385254 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
49 0.2928032875061035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
50 0.29815030097961426 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
51 0.3034837245941162 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
52 0.308870792388916 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
53 0.3141801357269287 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
54 0.3195340633392334 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
55 0.32483649253845215 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
56 0.33018064498901367 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
57 0.33552122116088867 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
58 0.3409104347229004 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
59 0.3462226390838623 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
60 0.35165834426879883 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
61 0.3576478958129883 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
62 0.36313581466674805 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
63 0.36923933029174805 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
64 0.37474489212036133 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
65 0.3801240921020508 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
66 0.38557863235473633 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
67 0.3910849094390869 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
68 0.39655303955078125 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
69 0.4020364284515381 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
70 0.40747904777526855 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
71 0.4128406047821045 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
72 0.4182920455932617 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
73 0.4238014221191406 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
74 0.42920708656311035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
75 0.434558629989624 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
76 0.43990111351013184 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
77 0.44534826278686523 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
78 0.45078516006469727 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
79 0.45617175102233887 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
80 0.46166014671325684 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
81 0.4673283100128174 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
82 0.47277188301086426 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
83 0.4781503677368164 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
84 0.48352551460266113 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
85 0.4892611503601074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
86 0.4949042797088623 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
87 0.5004875659942627 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
88 0.5072288513183594 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
89 0.5128412246704102 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
90 0.519005537033081 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
91 0.5251548290252686 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
92 0.5306878089904785 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
93 0.5370757579803467 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
94 0.5429329872131348 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
95 0.5484354496002197 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
96 0.5541560649871826 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
97 0.5597426891326904 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
98 0.5651578903198242 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
99 0.5705256462097168 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
100 0.5758581161499023 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
101 0.5813446044921875 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
102 0.5867297649383545 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
103 0.5925431251525879 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
104 0.5981767177581787 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
105 0.603691816329956 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
106 0.6091675758361816 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
107 0.6146259307861328 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
108 0.6205229759216309 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
109 0.6266951560974121 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
110 0.6331994533538818 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
111 0.6391260623931885 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
112 0.6453201770782471 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
113 0.6508655548095703 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
114 0.6568562984466553 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
115 0.6622488498687744 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
116 0.667656660079956 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
117 0.6730210781097412 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
118 0.678459644317627 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
119 0.683779239654541 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
120 0.6896674633026123 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
121 0.6951351165771484 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
122 0.701331615447998 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
123 0.7067904472351074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
124 0.7128684520721436 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
125 0.7182953357696533 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
126 0.7237601280212402 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
127 0.7291793823242188 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
128 0.7345566749572754 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
129 0.7398767471313477 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
130 0.7453227043151855 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
131 0.7506992816925049 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
132 0.756040096282959 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05541505664587021 2.6010563373565674 0 0 0 0 0 0 
133 0.7614059448242188 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
134 0.7667210102081299 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
135 0.7720417976379395 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
136 0.7773494720458984 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
137 0.7826862335205078 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
138 0.787973165512085 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
139 0.7933108806610107 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
140 0.7986898422241211 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
141 0.8041095733642578 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
142 0.809556245803833 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
143 0.8148636817932129 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
144 0.8202471733093262 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
145 0.8257334232330322 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
146 0.8310513496398926 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
147 0.8363678455352783 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
148 0.8416914939880371 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
149 0.8470304012298584 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
150 0.8523290157318115 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
151 0.8576953411102295 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
152 0.8630003929138184 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
153 0.8684008121490479 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
154 0.8737514019012451 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
155 0.8794734477996826 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
156 0.8850560188293457 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
157 0.890617847442627 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
158 0.896094560623169 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
159 0.9014878273010254 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
160 0.9068818092346191 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
161 0.9124119281768799 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
162 0.9179673194885254 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
163 0.9234037399291992 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
164 0.9288055896759033 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
165 0.9341785907745361 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
166 0.9395573139190674 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
167 0.9449455738067627 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
168 0.9503481388092041 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
169 0.9557161331176758 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1095709800720215 -0.05522330850362778 2.6010563373565674 0 0 0 0 0 0 
