i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 
468 2.5693447589874268 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
469 2.5751757621765137 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
470 2.580731153488159 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
471 2.5862138271331787 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
472 2.592000961303711 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
473 2.5975732803344727 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
474 2.6032276153564453 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
475 2.608808755874634 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
476 2.6144349575042725 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
477 2.6199517250061035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
478 2.6254167556762695 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
479 2.630859136581421 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
480 2.6363344192504883 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
481 2.6417653560638428 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
482 2.647303342819214 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
483 2.652782917022705 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
484 2.658499002456665 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
485 2.6641783714294434 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
486 2.6699395179748535 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
487 2.67600417137146 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
488 2.6816039085388184 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
489 2.687075138092041 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
490 2.6926345825195312 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
491 2.6981101036071777 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
492 2.703822612762451 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
493 2.7093021869659424 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
494 2.7149648666381836 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
495 2.720642328262329 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
496 2.726137161254883 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
497 2.73166823387146 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
498 2.737161874771118 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
499 2.7425999641418457 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
500 2.7483415603637695 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
501 2.75423264503479 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
502 2.7601351737976074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
503 2.7657828330993652 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
504 2.7712957859039307 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
505 2.776782751083374 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
506 2.782270908355713 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
507 2.787714719772339 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
508 2.793294668197632 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
509 2.7988128662109375 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
510 2.804353952407837 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
511 2.8100478649139404 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
512 2.8155877590179443 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
513 2.821141242980957 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
514 2.8266448974609375 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
515 2.8321914672851562 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
516 2.8376858234405518 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
517 2.8432071208953857 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
518 2.8486809730529785 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
519 2.854274034500122 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
520 2.8599061965942383 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
521 2.8655028343200684 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
522 2.8710579872131348 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
523 2.876558542251587 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
524 2.882087230682373 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
525 2.887634038925171 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
526 2.8931884765625 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
527 2.8986663818359375 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
528 2.9043524265289307 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
529 2.909881591796875 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
530 2.915485143661499 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
531 2.920992136001587 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
532 2.9264838695526123 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
533 2.931903600692749 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
534 2.9374072551727295 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
535 2.942986249923706 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
536 2.948533535003662 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
537 2.9541289806365967 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
538 2.9602620601654053 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
539 2.9657609462738037 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
540 2.9714245796203613 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
541 2.9769930839538574 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
542 2.9825069904327393 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
543 2.9879605770111084 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
544 2.993546724319458 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
545 2.9991230964660645 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
546 3.004669666290283 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
547 3.0109658241271973 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
548 3.016723155975342 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
549 3.022470474243164 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
550 3.0282204151153564 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
551 3.0339534282684326 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
552 3.0399036407470703 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.05330583453178406 2.591660499572754 0 0 0 0 0 0 
553 3.0454764366149902 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
554 3.051057815551758 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
555 3.0566980838775635 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
556 3.062262773513794 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
557 3.0678744316101074 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
558 3.073725461959839 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
559 3.079374313354492 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
560 3.084944009780884 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
561 3.090445041656494 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
562 3.095960855484009 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
563 3.1014702320098877 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
564 3.1069459915161133 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
565 3.112377882003784 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
566 3.117882013320923 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
567 3.123439311981201 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
568 3.1289138793945312 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
569 3.1345999240875244 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
570 3.140092134475708 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
571 3.14552640914917 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
572 3.1510066986083984 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
573 3.156501054763794 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
574 3.1620445251464844 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
575 3.167569398880005 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
576 3.1729989051818848 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
577 3.1790072917938232 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
578 3.1847028732299805 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
579 3.190265417098999 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
580 3.195834159851074 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
581 3.2015013694763184 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
582 3.2070491313934326 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
583 3.212613582611084 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.053114086389541626 2.5918524265289307 0 0 0 0 0 0 
584 3.2182962894439697 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
585 3.224270820617676 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
586 3.2298505306243896 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
587 3.235464572906494 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
588 3.2410380840301514 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
589 3.2467546463012695 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
590 3.252768039703369 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
591 3.2584447860717773 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
592 3.2644033432006836 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
593 3.2700326442718506 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
594 3.275690793991089 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
595 3.2813172340393066 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
596 3.2868306636810303 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
597 3.2926478385925293 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
598 3.298238754272461 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
599 3.3041834831237793 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
600 3.309682846069336 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1120636463165283 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
601 3.315214157104492 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.5918524265289307 0 0 0 0 0 0 
602 3.320753574371338 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
603 3.3262758255004883 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
604 3.33178448677063 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
605 3.3372535705566406 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
606 3.34310245513916 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
607 3.3486602306365967 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
608 3.3546199798583984 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
609 3.36019229888916 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
610 3.365781545639038 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
611 3.371692180633545 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
612 3.377737283706665 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
613 3.3836050033569336 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
614 3.3896868228912354 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
615 3.395440101623535 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
616 3.400949001312256 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
617 3.4065463542938232 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
618 3.412590503692627 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
619 3.418529748916626 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
620 3.424163579940796 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
621 3.4296529293060303 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
622 3.4351580142974854 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
623 3.4406898021698 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
624 3.4462809562683105 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
625 3.451775312423706 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
626 3.457355499267578 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
627 3.4628453254699707 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
628 3.468479871749878 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.053114086389541626 2.591660499572754 0 0 0 0 0 0 
629 3.4740121364593506 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
630 3.4796125888824463 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
631 3.485194444656372 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
632 3.490755081176758 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
633 3.496194362640381 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
634 3.501868724822998 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1118719577789307 -0.052922338247299194 2.591660499572754 0 0 0 0 0 0 
