i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 enc_pos_1 enc_pos_2 enc_pos_3 
318 1.7321867942810059 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05138835683465004 -2.895005226135254 0 0 0 0 0 0 0 -13497 13489 
319 1.7375516891479492 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05138835683465004 -2.8951971530914307 0 0 0 0 0 0 0 -13542 13533 
320 1.7431259155273438 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05138835683465004 -2.8953888416290283 0 0 0 0 0 0 0 -13582 13573 
321 1.7486298084259033 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05138835683465004 -2.8951971530914307 0 0 0 0 0 0 0 -13624 13616 
322 1.754040241241455 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05081311613321304 -2.895005226135254 0 0 0 0 0 0 0 -13668 13659 
323 1.7595117092132568 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05062136799097061 -2.895005226135254 0 0 0 0 0 0 0 -13705 13695 
324 1.7649874687194824 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05062136799097061 -2.895005226135254 0 0 0 0 0 0 0 -13787 13777 
325 1.7703580856323242 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05081311613321304 -2.8948135375976562 0 0 0 0 0 0 0 -13825 13814 
326 1.776118516921997 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05119660869240761 -2.894430160522461 0 0 0 0 0 0 0 -13862 13851 
327 1.781543493270874 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.051004864275455475 -2.894238233566284 0 0 0 0 0 0 0 -13901 13891 
328 1.7869300842285156 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05081311613321304 -2.894238233566284 0 0 0 0 0 0 0 -13941 13931 
329 1.7922906875610352 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05042961984872818 -2.894430160522461 0 0 0 0 0 0 0 -13985 13975 
330 1.7976469993591309 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.049854375422000885 -2.8948135375976562 0 0 0 0 0 0 0 -14022 14013 
331 1.802959680557251 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.049854375422000885 -2.8948135375976562 0 0 0 0 0 0 0 -14060 14051 
332 1.808426856994629 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.04947088286280632 -2.8953888416290283 0 0 0 0 0 0 0 -14097 14089 
333 1.8138210773468018 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04947088286280632 -2.8953888416290283 0 0 0 0 0 0 0 -14140 14131 
334 1.819176435470581 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.895005226135254 0 0 0 0 0 0 0 -14181 14173 
335 1.8250129222869873 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05023787170648575 -2.894238233566284 0 0 0 0 0 0 0 -14263 14255 
336 1.8311479091644287 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05023787170648575 -2.894238233566284 0 0 0 0 0 0 0 -14306 14299 
337 1.8365757465362549 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05004612356424332 -2.894238233566284 0 0 0 0 0 0 0 -14345 14338 
338 1.8419313430786133 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04966263100504875 -2.8946218490600586 0 0 0 0 0 0 0 -14386 14379 
339 1.8473401069641113 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.895005226135254 0 0 0 0 0 0 0 -14433 14426 
340 1.8527374267578125 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.04927913472056389 -2.8953888416290283 0 0 0 0 0 0 0 -14472 14465 
341 1.858086109161377 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.04947088286280632 -2.895580530166626 0 0 0 0 0 0 0 -14511 14504 
342 1.8634428977966309 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.049854375422000885 -2.895580530166626 0 0 0 0 0 0 0 -14553 14545 
343 1.8688061237335205 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05004612356424332 -2.895580530166626 0 0 0 0 0 0 0 -14594 14586 
344 1.8741812705993652 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05023787170648575 -2.895580530166626 0 0 0 0 0 0 0 -14643 14634 
345 1.8795063495635986 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05023787170648575 -2.8953888416290283 0 0 0 0 0 0 0 -14682 14673 
346 1.8851206302642822 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05004612356424332 -2.8948135375976562 0 0 0 0 0 0 0 -14768 14758 
347 1.8904848098754883 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05023787170648575 -2.8946218490600586 0 0 0 0 0 0 0 -14808 14798 
348 1.895850658416748 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05081311613321304 -2.894430160522461 0 0 0 0 0 0 0 -14848 14837 
349 1.9012947082519531 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05138835683465004 -2.894238233566284 0 0 0 0 0 0 0 -14889 14877 
350 1.9066355228424072 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127978563308716 -0.051963601261377335 -2.8946218490600586 0 0 0 0 0 0 0 -14931 14918 
351 1.9119625091552734 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1287455558776855 -0.0523470975458622 -2.8953888416290283 0 0 0 0 0 0 0 -14977 14964 
352 1.9173014163970947 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.12912917137146 -0.052155349403619766 -2.8959641456604004 0 0 0 0 0 0 0 -15017 15003 
353 1.9226481914520264 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1281704902648926 -0.05119660869240761 -2.8965392112731934 0 0 0 0 0 0 0 -15059 15045 
354 1.9279634952545166 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05042961984872818 -2.8971145153045654 0 0 0 0 0 0 0 -15106 15092 
355 1.9332468509674072 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05042961984872818 -2.897306203842163 0 0 0 0 0 0 0 -15145 15132 
356 1.9386255741119385 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.049854375422000885 -2.8963475227355957 0 0 0 0 0 0 0 -15184 15171 
357 1.9440243244171143 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.04947088286280632 -2.8963475227355957 0 0 0 0 0 0 0 -15226 15213 
358 1.9494733810424805 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04927913472056389 -2.8969228267669678 0 0 0 0 0 0 0 -15267 15254 
359 1.9549534320831299 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04966263100504875 -2.897306203842163 0 0 0 0 0 0 0 -15353 15340 
360 1.9603734016418457 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04966263100504875 -2.897306203842163 0 0 0 0 0 0 0 -15393 15379 
361 1.965714931488037 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05023787170648575 -2.89749813079834 0 0 0 0 0 0 0 -15432 15418 
362 1.9710471630096436 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05081311613321304 -2.897306203842163 0 0 0 0 0 0 0 -15478 15465 
363 1.9763715267181396 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127403497695923 -0.051004864275455475 -2.89749813079834 0 0 0 0 0 0 0 -15518 15504 
364 1.9816648960113525 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1275951862335205 -0.051004864275455475 -2.897306203842163 0 0 0 0 0 0 0 -15560 15546 
365 1.9869794845581055 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05081311613321304 -2.897306203842163 0 0 0 0 0 0 0 -15602 15588 
366 1.9922540187835693 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05023787170648575 -2.897306203842163 0 0 0 0 0 0 0 -15647 15632 
367 1.997572898864746 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04966263100504875 -2.8971145153045654 0 0 0 0 0 0 0 -15686 15672 
368 2.002913236618042 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04966263100504875 -2.8971145153045654 0 0 0 0 0 0 0 -15728 15713 
369 2.0082528591156006 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.897306203842163 0 0 0 0 0 0 0 -15777 15762 
370 2.0136373043060303 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.04966263100504875 -2.8976898193359375 0 0 0 0 0 0 0 -15816 15801 
371 2.019029140472412 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.049854375422000885 -2.897881507873535 0 0 0 0 0 0 0 -15856 15840 
372 2.024355411529541 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.049854375422000885 -2.8976898193359375 0 0 0 0 0 0 0 -15896 15880 
373 2.029768705368042 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05042961984872818 -2.8971145153045654 0 0 0 0 0 0 0 -15985 15969 
374 2.0351061820983887 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05042961984872818 -2.8969228267669678 0 0 0 0 0 0 0 -16025 16009 
375 2.04046368598938 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05042961984872818 -2.8969228267669678 0 0 0 0 0 0 0 -16064 16049 
376 2.0460410118103027 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05062136799097061 -2.8971145153045654 0 0 0 0 0 0 0 -16104 16088 
377 2.051443338394165 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05023787170648575 -2.897306203842163 0 0 0 0 0 0 0 -16149 16133 
378 2.0567574501037598 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.89749813079834 0 0 0 0 0 0 0 -16191 16175 
379 2.0621042251586914 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.04927913472056389 -2.898073196411133 0 0 0 0 0 0 0 -16234 16218 
380 2.067416191101074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04927913472056389 -2.8984568119049072 0 0 0 0 0 0 0 -16276 16261 
381 2.0727927684783936 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.04947088286280632 -2.898648500442505 0 0 0 0 0 0 0 -16321 16306 
382 2.0781593322753906 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.04947088286280632 -2.8984568119049072 0 0 0 0 0 0 0 -16362 16346 
383 2.083458185195923 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.04947088286280632 -2.8984568119049072 0 0 0 0 0 0 0 -16404 16388 
384 2.08907413482666 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.8982651233673096 0 0 0 0 0 0 0 -16443 16428 
385 2.0946624279022217 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.04966263100504875 -2.898073196411133 0 0 0 0 0 0 0 -16488 16472 
386 2.1009137630462646 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05023787170648575 -2.897881507873535 0 0 0 0 0 0 0 -16530 16514 
387 2.1069164276123047 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.05119660869240761 -2.8971145153045654 0 0 0 0 0 0 0 -16617 16600 
388 2.112696409225464 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05138835683465004 -2.897306203842163 0 0 0 0 0 0 0 -16663 16645 
389 2.1183011531829834 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05138835683465004 -2.89749813079834 0 0 0 0 0 0 0 -16702 16685 
390 2.123749256134033 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127403497695923 -0.05138835683465004 -2.897881507873535 0 0 0 0 0 0 0 -16742 16724 
391 2.1294920444488525 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127403497695923 -0.05119660869240761 -2.897881507873535 0 0 0 0 0 0 0 -16785 16767 
392 2.135219097137451 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05119660869240761 -2.8976898193359375 0 0 0 0 0 0 0 -16873 16854 
393 2.1413638591766357 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.051004864275455475 -2.8976898193359375 0 0 0 0 0 0 0 -16913 16893 
394 2.14685320854187 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05062136799097061 -2.8976898193359375 0 0 0 0 0 0 0 -16954 16934 
395 2.152421474456787 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05004612356424332 -2.897881507873535 0 0 0 0 0 0 0 -16999 16979 
396 2.1583304405212402 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.04966263100504875 -2.8976898193359375 0 0 0 0 0 0 0 -17038 17018 
397 2.1637208461761475 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04947088286280632 -2.8976898193359375 0 0 0 0 0 0 0 -17080 17060 
398 2.1691126823425293 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04927913472056389 -2.89749813079834 0 0 0 0 0 0 0 -17124 17103 
399 2.1744942665100098 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.049854375422000885 -2.897306203842163 0 0 0 0 0 0 0 -17208 17187 
400 2.179847240447998 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05004612356424332 -2.897306203842163 0 0 0 0 0 0 0 -17248 17226 
401 2.1851799488067627 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05004612356424332 -2.89749813079834 0 0 0 0 0 0 0 -17289 17268 
402 2.190504789352417 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.04947088286280632 -2.8976898193359375 0 0 0 0 0 0 0 -17337 17316 
403 2.195805311203003 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.048703890293836594 -2.897881507873535 0 0 0 0 0 0 0 -17377 17355 
404 2.20112681388855 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.0481286495923996 -2.897881507873535 0 0 0 0 0 0 0 -17417 17395 
405 2.206403970718384 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.0481286495923996 -2.898073196411133 0 0 0 0 0 0 0 -17461 17439 
406 2.211719512939453 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.048895638436079025 -2.8982651233673096 0 0 0 0 0 0 0 -17508 17485 
407 2.2170238494873047 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.04927913472056389 -2.8982651233673096 0 0 0 0 0 0 0 -17548 17524 
408 2.222393274307251 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.8984568119049072 0 0 0 0 0 0 0 -17588 17563 
409 2.227761745452881 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05023787170648575 -2.898648500442505 0 0 0 0 0 0 0 -17629 17604 
410 2.2331509590148926 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05062136799097061 -2.8982651233673096 0 0 0 0 0 0 0 -17675 17649 
411 2.238506317138672 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05062136799097061 -2.8976898193359375 0 0 0 0 0 0 0 -17715 17688 
412 2.243906021118164 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05042961984872818 -2.89749813079834 0 0 0 0 0 0 0 -17759 17731 
413 2.249281167984009 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05023787170648575 -2.897306203842163 0 0 0 0 0 0 0 -17801 17774 
414 2.254701614379883 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05004612356424332 -2.897881507873535 0 0 0 0 0 0 0 -17888 17859 
415 2.260066509246826 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05023787170648575 -2.898073196411133 0 0 0 0 0 0 0 -17928 17899 
416 2.26541805267334 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05062136799097061 -2.898073196411133 0 0 0 0 0 0 0 -17971 17941 
417 2.270721197128296 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05062136799097061 -2.8984568119049072 0 0 0 0 0 0 0 -18019 17989 
418 2.276149034500122 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05023787170648575 -2.8984568119049072 0 0 0 0 0 0 0 -18059 18028 
419 2.2815585136413574 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.049854375422000885 -2.8984568119049072 0 0 0 0 0 0 0 -18099 18067 
420 2.286907434463501 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.049854375422000885 -2.8984568119049072 0 0 0 0 0 0 0 -18143 18111 
421 2.292271137237549 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.04947088286280632 -2.89749813079834 0 0 0 0 0 0 0 -18183 18150 
422 2.297656774520874 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.04966263100504875 -2.8971145153045654 0 0 0 0 0 0 0 -18226 18193 
423 2.3030169010162354 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05023787170648575 -2.8969228267669678 0 0 0 0 0 0 0 -18268 18235 
424 2.308414936065674 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05062136799097061 -2.8969228267669678 0 0 0 0 0 0 0 -18310 18277 
425 2.3137261867523193 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05062136799097061 -2.8971145153045654 0 0 0 0 0 0 0 -18355 18322 
426 2.319181203842163 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05004612356424332 -2.898073196411133 0 0 0 0 0 0 0 -18437 18404 
427 2.3245205879211426 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05004612356424332 -2.898073196411133 0 0 0 0 0 0 0 -18437 18404 
428 2.32997465133667 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04947088286280632 -2.898073196411133 0 0 0 0 0 0 0 -18528 18494 
429 2.335343360900879 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04927913472056389 -2.897881507873535 0 0 0 0 0 0 0 -18568 18534 
430 2.340754985809326 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.04927913472056389 -2.897881507873535 0 0 0 0 0 0 0 -18609 18575 
431 2.3460988998413086 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124143600463867 -0.04947088286280632 -2.897881507873535 0 0 0 0 0 0 0 -18650 18616 
432 2.3514411449432373 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.048703890293836594 -2.897881507873535 0 0 0 0 0 0 0 -18698 18663 
433 2.356745719909668 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.04927913472056389 -2.8976898193359375 0 0 0 0 0 0 0 -18738 18702 
434 2.3621809482574463 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.04947088286280632 -2.897881507873535 0 0 0 0 0 0 0 -18778 18741 
435 2.367553472518921 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1270198822021484 -0.04947088286280632 -2.897881507873535 0 0 0 0 0 0 0 -18820 18783 
436 2.372926712036133 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05023787170648575 -2.8982651233673096 0 0 0 0 0 0 0 -18860 18822 
437 2.3783063888549805 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05081311613321304 -2.898073196411133 0 0 0 0 0 0 0 -18907 18868 
438 2.3836798667907715 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.051004864275455475 -2.897881507873535 0 0 0 0 0 0 0 -18948 18908 
439 2.389040946960449 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126828193664551 -0.05042961984872818 -2.898073196411133 0 0 0 0 0 0 0 -19036 18995 
440 2.3943586349487305 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05004612356424332 -2.8982651233673096 0 0 0 0 0 0 0 -19076 19034 
441 2.3996756076812744 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.049854375422000885 -2.8982651233673096 0 0 0 0 0 0 0 -19119 19076 
442 2.404996871948242 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05004612356424332 -2.8982651233673096 0 0 0 0 0 0 0 -19162 19119 
443 2.4103150367736816 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05004612356424332 -2.898073196411133 0 0 0 0 0 0 0 -19210 19166 
444 2.4156887531280518 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.049854375422000885 -2.898073196411133 0 0 0 0 0 0 0 -19249 19205 
445 2.421034812927246 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.04966263100504875 -2.898073196411133 0 0 0 0 0 0 0 -19289 19244 
446 2.4263556003570557 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.897881507873535 0 0 0 0 0 0 0 -19331 19286 
447 2.4316840171813965 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.04966263100504875 -2.89749813079834 0 0 0 0 0 0 0 -19378 19333 
448 2.4370968341827393 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05004612356424332 -2.8971145153045654 0 0 0 0 0 0 0 -19418 19372 
449 2.442439556121826 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05081311613321304 -2.8969228267669678 0 0 0 0 0 0 0 -19457 19412 
450 2.4478166103363037 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05081311613321304 -2.8969228267669678 0 0 0 0 0 0 0 -19499 19454 
451 2.45320200920105 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127786874771118 -0.05119660869240761 -2.8976898193359375 0 0 0 0 0 0 0 -19539 19493 
452 2.458505630493164 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.05062136799097061 -2.8982651233673096 0 0 0 0 0 0 0 -19584 19538 
453 2.4639854431152344 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.04966263100504875 -2.8988401889801025 0 0 0 0 0 0 0 -19626 19579 
454 2.4697747230529785 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.04832039773464203 -2.899223804473877 0 0 0 0 0 0 0 -19714 19667 
455 2.4752042293548584 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.04832039773464203 -2.8994154930114746 0 0 0 0 0 0 0 -19756 19708 
456 2.480628728866577 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.04851214215159416 -2.8996071815490723 0 0 0 0 0 0 0 -19796 19749 
457 2.4860177040100098 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.048895638436079025 -2.8994154930114746 0 0 0 0 0 0 0 -19839 19791 
458 2.491380453109741 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.04947088286280632 -2.898648500442505 0 0 0 0 0 0 0 -19887 19839 
459 2.4967236518859863 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05062136799097061 -2.8982651233673096 0 0 0 0 0 0 0 -19926 19878 
460 2.502086877822876 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127211570739746 -0.051004864275455475 -2.897881507873535 0 0 0 0 0 0 0 -19965 19918 
461 2.5074429512023926 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127403497695923 -0.05081311613321304 -2.8976898193359375 0 0 0 0 0 0 0 -20007 19959 
462 2.512784957885742 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1275951862335205 -0.05023787170648575 -2.897881507873535 0 0 0 0 0 0 0 -20054 20006 
463 2.518179178237915 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.127786874771118 -0.049854375422000885 -2.8982651233673096 0 0 0 0 0 0 0 -20094 20046 
464 2.523610830307007 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1275951862335205 -0.05004612356424332 -2.8982651233673096 0 0 0 0 0 0 0 -20177 20128 
465 2.528996706008911 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05042961984872818 -2.8976898193359375 0 0 0 0 0 0 0 -20216 20168 
466 2.534332036972046 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05062136799097061 -2.8976898193359375 0 0 0 0 0 0 0 -20263 20213 
467 2.5396618843078613 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126636505126953 -0.05062136799097061 -2.8976898193359375 0 0 0 0 0 0 0 -20305 20255 
468 2.545024871826172 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05023787170648575 -2.8982651233673096 0 0 0 0 0 0 0 -20347 20298 
469 2.550374746322632 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04966263100504875 -2.8984568119049072 0 0 0 0 0 0 0 -20393 20343 
470 2.5557122230529785 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.04947088286280632 -2.8982651233673096 0 0 0 0 0 0 0 -20433 20382 
