i t roll_deg pitch_deg yaw_deg
1509 15.32866644859314 0.0 0.04394543711986204 2.0544457702589654
1510 15.338763236999512 0.0 0.04394543711986204 2.0544457702589654
1511 15.348867177963257 0.0 0.04394543711986204 2.0544457702589654
1512 15.35897445678711 0.0 0.04394543711986204 2.0544457702589654
1513 15.369076490402222 0.0 0.04394543711986204 2.0544457702589654
1514 15.379188299179077 0.0 0.04394543711986204 2.0544457702589654
1515 15.389333248138428 0.0 0.04394543711986204 2.0544457702589654
1516 15.399461507797241 0.0 0.04394543711986204 2.0544457702589654
1517 15.409564733505249 0.0 0.04394543711986204 2.0544457702589654
1518 15.419670104980469 0.0 0.04394543711986204 2.0544457702589654
1519 15.429781436920166 0.0 0.04394543711986204 2.0544457702589654
1520 15.439913749694824 0.0 0.04394543711986204 2.0544457702589654
1521 15.450021028518677 0.0 0.04394543711986204 2.0544457702589654
1522 15.460131883621216 0.0 0.04394543711986204 2.0544457702589654
1523 15.470234632492065 0.0 0.04394543711986204 2.0544457702589654
1524 15.480375528335571 0.0 0.04394543711986204 2.0544457702589654
1525 15.490520477294922 0.0 0.03295907783989653 2.0544457702589654
1526 15.50063705444336 0.0 0.03295907783989653 2.0654287144443457
1527 15.510746002197266 0.0 0.04394543711986204 2.0764184888188963
1528 15.520849466323853 0.0 0.04394543711986204 2.0874014330042767
1529 15.530956268310547 0.0 0.04394543711986204 2.1093741515642077
1530 15.54106879234314 0.01098635927996551 0.04394543711986204 2.1093741515642077
1531 15.551192283630371 0.01098635927996551 0.04394543711986204 2.1313468701241387
1532 15.561317205429077 0.01098635927996551 0.04394543711986204 2.1313468701241387
1533 15.571423292160034 0.01098635927996551 0.04394543711986204 2.1313468701241387
1534 15.581650972366333 0.01098635927996551 0.04394543711986204 2.1313468701241387
1535 15.591799974441528 0.01098635927996551 0.04394543711986204 2.1313468701241387
1536 15.601925373077393 0.01098635927996551 0.05493179639982755 2.1313468701241387
1537 15.612033128738403 0.01098635927996551 0.04394543711986204 2.1313468701241387
1538 15.622133493423462 0.01098635927996551 0.04394543711986204 2.1423366444986893
1539 15.63223910331726 0.01098635927996551 0.03295907783989653 2.15331958868407
1540 15.642337560653687 0.01098635927996551 0.03295907783989653 2.15331958868407
1541 15.65244460105896 0.01098635927996551 0.03295907783989653 2.15331958868407
1542 15.66255497932434 0.01098635927996551 0.03295907783989653 2.15331958868407
1543 15.672654151916504 0.01098635927996551 0.03295907783989653 2.15331958868407
1544 15.682751655578613 0.01098635927996551 0.03295907783989653 2.15331958868407
1545 15.692864894866943 0.01098635927996551 0.03295907783989653 2.15331958868407
1546 15.702998161315918 0.01098635927996551 0.03295907783989653 2.1423366444986893
1547 15.713114500045776 0.01098635927996551 0.04394543711986204 2.1313468701241387
1548 15.72321605682373 0.01098635927996551 0.04394543711986204 2.1203639259387583
1549 15.73331594467163 0.0 0.03295907783989653 2.1093741515642077
1550 15.74341607093811 0.0 0.03295907783989653 2.1203639259387583
1551 15.75351333618164 -0.01098635927996551 0.03295907783989653 2.15331958868407
1552 15.763638257980347 -0.01098635927996551 0.03295907783989653 2.1862820816185513
1553 15.773737907409668 -0.01098635927996551 0.03295907783989653 2.2082548001784823
1554 15.783837080001831 -0.01098635927996551 0.03295907783989653 2.2082548001784823
1555 15.793961763381958 0.0 0.02197271855993102 2.2082548001784823
1556 15.804091691970825 0.0 0.01098635927996551 2.197265025803932
1557 15.814201831817627 0.0 0.0 2.175292307244001
1558 15.824302196502686 0.0 0.0 2.1643093630586203
1559 15.834419250488281 -0.01098635927996551 0.0 2.1313468701241387
1560 15.844519853591919 -0.01098635927996551 0.0 2.0983912073788273
1561 15.854620218276978 0.0 -0.010985932393142384 2.0654287144443457
1562 15.864730834960938 0.0 0.0 2.0544457702589654
1563 15.874834060668945 -0.01098635927996551 0.0 2.0214832773244837
1564 15.884937763214111 0.0 0.0 1.9995105587645527
1565 15.895049810409546 0.0 0.01098635927996551 1.9775378402046218
1566 15.905181407928467 0.0 0.01098635927996551 1.9775378402046218
1567 15.915290117263794 0.01098635927996551 0.01098635927996551 1.9775378402046218
1568 15.92539930343628 0.01098635927996551 0.0 1.9775378402046218
1569 15.935500383377075 0.0 0.0 1.9775378402046218
1570 15.945594072341919 0.0 -0.010985932393142384 1.9775378402046218
1571 15.955690860748291 0.0 -0.010985932393142384 1.9885276145791724
1572 15.965802669525146 0.0 0.0 1.9885276145791724
1573 15.975905895233154 0.0 0.0 1.9995105587645527
1574 15.98600459098816 0.0 0.0 1.9995105587645527
1575 15.996116399765015 -0.01098635927996551 0.0 2.0105003331391034
1576 16.00625443458557 -0.01098635927996551 0.0 2.0105003331391034
1577 16.016371250152588 -0.01098635927996551 0.0 2.0105003331391034
1578 16.026482820510864 -0.01098635927996551 0.0 2.0105003331391034
1579 16.036586046218872 -0.02197261183822524 0.01098635927996551 2.0105003331391034
1580 16.046687841415405 -0.032958971118190745 0.01098635927996551 1.9885276145791724
1581 16.05681872367859 -0.032958971118190745 0.01098635927996551 1.9555651216446908
1582 16.066940784454346 -0.032958971118190745 0.0 1.9116265147139988
1583 16.077045679092407 -0.032958971118190745 0.0 1.8457083590342056
1584 16.087153434753418 -0.032958971118190745 0.0 1.746827710419931
1585 16.097282648086548 -0.01098635927996551 -0.032958650953073404 1.6259811734348955
1586 16.107433080673218 0.0 -0.043945010233038914 1.4611823691408279
1587 16.117549896240234 -0.032958971118190745 -0.06591772879296993 1.2634279021014487
1588 16.127653121948242 -0.06591794223638149 -0.10986316591283198 1.0217279979422074
1589 16.137765645980835 -0.13183588447276298 -0.13183588447276298 0.7470724310376546
1590 16.147867918014526 -0.24169926382900653 -0.1428222437527285 0.4614270897585514
1591 16.157963037490845 -0.4064941194199603 -0.1428222437527285 0.16479880429406765
1592 16.1680748462677 -0.6372071306907071 -0.10986316591283198 -0.13183631135958612
1593 16.17817497253418 -0.900878899636233 -0.054931369513004424 -0.4284645968240699
1594 16.188264846801758 -1.18652338714169 0.0 -0.7031201637286226
1595 16.198404788970947 -1.4831542339271127 0.07690451495975857 -0.9777825608223454
1596 16.20853543281555 -1.7797852941559467 0.153808603032694 -1.2304654091669671
1597 16.218661308288574 -2.0764161409413693 0.2526858365523836 -1.4611823691408279
1598 16.228764057159424 -2.3510742691668605 0.34057628390528455 -1.6699197803655874
1599 16.238856077194214 -2.592773319552456 0.4394535174249741 -1.8676742474049666
1600 16.248942852020264 -2.8015137189849773 0.5273439647778752 -2.0654287144443457
1601 16.259036779403687 -2.9663086812976367 0.615234412130776 -2.241210462923794
1602 16.269142866134644 -3.065185487930503 0.7031252863705001 -2.427975155588623
1603 16.2792387008667 -3.131103643610296 0.7800293744434356 -2.603756904068071
1604 16.28933072090149 -3.142090002890262 0.8569338894031941 -2.7685557083621384
1605 16.299429178237915 -3.120117284330331 0.9338379774761296 -2.933347682467036
1606 16.30952477455139 -3.076171847210469 1.010742492435888 -3.087156712386553
1607 16.319652318954468 -3.0322268369774297 1.076660221228858 -3.22997596793152
1608 16.32975721359253 -2.9553223220176714 1.1535647361886168 -3.361812279291106
1609 16.33986496925354 -2.8454591561048392 1.2194824649815865 -3.4716758720907612
1610 16.349955081939697 -2.713623271632076 1.2744142613814142 -3.570556520705036
1611 16.360049724578857 -2.58178696027249 1.3183596985012762 -3.65844739494476
1612 16.37015724182129 -2.427978784126619 1.3623047087343152 -3.735348494809933
1613 16.380250453948975 -2.2851561134870675 1.4062501458541772 -3.8012666504897266
1614 16.39034366607666 -2.153320442457716 1.4392092236940737 -3.8671848061695195
1615 16.400439262390137 -2.0214843445415416 1.4611819422540047 -3.9111302432893815
1616 16.410544872283936 -1.9006348193487441 1.4941410200939012 -3.944092736223863
1617 16.420671701431274 -1.801757799272466 1.5051273793738666 -3.966065454783794
1618 16.430768251419067 -1.7468262163160502 1.5161133117670091 -3.9770483989691745
1619 16.44086527824402 -1.6369628369598066 1.5161133117670091 -3.988038173343725
1620 16.450963973999023 -1.5820312540033905 1.4941410200939012 -3.988038173343725
1621 16.46106457710266 -1.5490723896069056 1.4611819422540047 -3.988038173343725
1622 16.471163511276245 -1.5161133117670091 1.4062501458541772 -3.966065454783794
1623 16.4812593460083 -1.4941405932070781 1.3403324170612072 -3.9331029618493125
1624 16.491347551345825 -1.4501953695306276 1.2744142613814142 -3.8891575247294505
1625 16.501448154449463 -1.417236291690731 1.1865238140285133 -3.8342291434242077
1626 16.51155400276184 -1.3952637865742117 1.142578376908651 -3.7902837063043457
1627 16.521681547164917 -1.2963867664979336 1.032715210995819 -3.66943033913014
1628 16.531787395477295 -1.230468824261552 0.9558106960360606 -3.581539464890416
1629 16.541882038116455 -1.1535645227452052 0.8679202486831596 -3.493648590650692
1630 16.55200171470642 -1.076660221228858 0.7800293744434356 -3.4167474907855184
1631 16.56211543083191 -1.0107422789924767 0.6701662085306036 -3.339839560731175
1632 16.57220983505249 -0.9448243367560951 0.5493166833378061 -3.2849111794259325
1633 16.58230233192444 -0.8569336759597825 0.3955080803051121 -3.2409657423060705
1634 16.59239363670349 -0.8569336759597825 0.3955080803051121 -3.2409657423060705
1635 16.602488040924072 -0.6262207714107416 -0.032958650953073404 -3.22997596793152
1636 16.61259937286377 -0.439453090538151 -0.29663063334201095 -3.273921405051382
1637 16.622735738754272 -0.20874018598911 -0.5932614801274335 -3.361812279291106
1638 16.63284993171692 0.09887702007627802 -0.9008786861928215 -3.4606929279053804
1639 16.64295244216919 0.47241211501719466 -1.197509532978244 -3.592529239264967
1640 16.653043746948242 0.9338379241152767 -1.505126739043632 -3.7463382691844838
1641 16.663153409957886 1.4392090369310886 -1.8566893822288821 -3.900147299104001
1642 16.673251152038574 1.4392090369310886 -1.8566893822288821 -3.900147299104001
1643 16.68334197998047 1.6369629436815123 -2.2851561134870675 -4.152830147448623
1644 16.693437814712524 -0.12084963191450326 -0.3845212941383235 -4.449458432913106
1645 16.70353627204895 0.3405761771835788 0.1428222437527285 -4.932858241231589
1646 16.713629007339478 -0.02197261183822524 -0.26367176894552596 -5.1196297640855875
1647 16.723737239837646 -0.9118652589161985 0.3625490024652156 -5.778804490694348
1648 16.73386549949646 -0.725097578043608 0.6262207714107416 -6.317139510507243
1649 16.743966341018677 -0.6921387136471231 0.3735353617451811 -6.525876921732003
1650 16.754063606262207 -0.494384673494567 0.20874039943252157 -6.734614332956762
1651 16.764207124710083 0.1428222437527285 -0.16479474886924797 -7.283932296955038
1652 16.77430748939514 0.09887702007627802 -0.08789044735290096 -7.349850452634831
1653 16.784403324127197 0.1318359911944688 -0.07690408807293544 -7.382812945569313
1654 16.794520616531372 0.2087402927108158 -0.16479474886924797 -7.349850452634831
1655 16.804619550704956 0.153808603032694 -0.17578110814921347 -7.272949352769658
1656 16.814717292785645 0.1428222437527285 -0.10986316591283198 -7.185058478529934
1657 16.824824810028076 0.17578121487091924 -0.1428222437527285 -7.11914032285014
1658 16.834957361221313 0.19775393343085026 -0.186767467429179 -7.10815054847559
1659 16.845061540603638 0.19775393343085026 -0.12084952519279749 -7.141113041410072
1660 16.85517644882202 0.17578121487091924 -0.13183588447276298 -7.174068704155383
1661 16.86529517173767 0.17578121487091924 -0.1428222437527285 -7.185058478529934
1662 16.87540316581726 0.17578121487091924 -0.12084952519279749 -7.174068704155383
1663 16.885517597198486 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1664 16.895620107650757 0.16479496231265953 -0.13183588447276298 -7.152095985595452
1665 16.90573477745056 0.17578121487091924 -0.12084952519279749 -7.152095985595452
1666 16.915842056274414 0.17578121487091924 -0.13183588447276298 -7.152095985595452
1667 16.925955772399902 0.17578121487091924 -0.13183588447276298 -7.152095985595452
1668 16.936096906661987 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1669 16.946215391159058 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1670 16.95633316040039 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1671 16.966464042663574 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1672 16.97657346725464 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1673 16.986677885055542 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1674 16.996787309646606 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1675 17.00688886642456 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1676 17.01699161529541 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1677 17.027120113372803 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1678 17.03727960586548 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1679 17.047414541244507 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1680 17.05752968788147 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1681 17.067705631256104 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1682 17.07781744003296 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1683 17.08792543411255 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1684 17.098038911819458 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1685 17.108156204223633 0.17578121487091924 -0.13183588447276298 -7.163085759970002
1686 17.11826467514038 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1687 17.12839412689209 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1688 17.138545274734497 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1689 17.14865469932556 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1690 17.158777475357056 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1691 17.16888999938965 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1692 17.178988456726074 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1693 17.189082622528076 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1694 17.199174642562866 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1695 17.209267377853394 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1696 17.219364166259766 0.17578121487091924 -0.12084952519279749 -7.163085759970002
1697 17.229469299316406 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1698 17.23961305618286 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1699 17.249741077423096 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1700 17.25984001159668 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1701 17.269960165023804 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1702 17.280064582824707 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1703 17.290175199508667 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1704 17.30029320716858 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1705 17.310396194458008 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1706 17.320523262023926 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1707 17.33065128326416 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1708 17.340819597244263 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1709 17.35098099708557 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1710 17.362948894500732 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1711 17.373109579086304 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1712 17.383291482925415 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1713 17.39344072341919 0.16479496231265953 -0.13183588447276298 -7.163085759970002
1714 17.403576135635376 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1715 17.413695573806763 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1716 17.42381978034973 0.16479496231265953 -0.13183588447276298 -7.163085759970002
1717 17.4339497089386 0.16479496231265953 -0.13183588447276298 -7.163085759970002
1718 17.44406247138977 0.16479496231265953 -0.12084952519279749 -7.163085759970002
1719 17.454198122024536 0.153808603032694 -0.12084952519279749 -7.163085759970002
1720 17.46432065963745 0.153808603032694 -0.12084952519279749 -7.163085759970002
1721 17.474473237991333 0.153808603032694 -0.12084952519279749 -7.163085759970002
1722 17.484641790390015 0.153808603032694 -0.12084952519279749 -7.163085759970002
1723 17.494747161865234 0.153808603032694 -0.12084952519279749 -7.163085759970002
1724 17.504859924316406 0.153808603032694 -0.12084952519279749 -7.163085759970002
1725 17.51496982574463 0.153808603032694 -0.12084952519279749 -7.163085759970002
1726 17.525081872940063 0.153808603032694 -0.12084952519279749 -7.163085759970002
1727 17.53519082069397 0.153808603032694 -0.12084952519279749 -7.163085759970002
1728 17.545321702957153 0.153808603032694 -0.12084952519279749 -7.163085759970002
1729 17.555457830429077 0.153808603032694 -0.12084952519279749 -7.163085759970002
1730 17.565572023391724 0.153808603032694 -0.12084952519279749 -7.163085759970002
1731 17.57568669319153 0.153808603032694 -0.12084952519279749 -7.163085759970002
1732 17.585793495178223 0.153808603032694 -0.12084952519279749 -7.163085759970002
1733 17.595897912979126 0.153808603032694 -0.12084952519279749 -7.163085759970002
1734 17.60599994659424 0.153808603032694 -0.12084952519279749 -7.163085759970002
1735 17.616114854812622 0.153808603032694 -0.12084952519279749 -7.163085759970002
1736 17.626215934753418 0.153808603032694 -0.12084952519279749 -7.163085759970002
1737 17.63631820678711 0.153808603032694 -0.12084952519279749 -7.163085759970002
1738 17.64643359184265 0.153808603032694 -0.12084952519279749 -7.163085759970002
1739 17.656564474105835 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1740 17.666682243347168 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1741 17.67678952217102 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1742 17.6868999004364 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1743 17.69699740409851 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1744 17.707147359848022 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1745 17.71725058555603 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1746 17.72734832763672 0.1428222437527285 -0.12084952519279749 -7.163085759970002
1747 17.73747205734253 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1748 17.74758553504944 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1749 17.757739782333374 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1750 17.767863273620605 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1751 17.777965784072876 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1752 17.788066864013672 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1753 17.798185348510742 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1754 17.808303117752075 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1755 17.818434715270996 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1756 17.828587532043457 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1757 17.838698863983154 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1758 17.848832607269287 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1759 17.85898780822754 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1760 17.869121074676514 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1761 17.87928605079651 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1762 17.889413356781006 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1763 17.899530172348022 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1764 17.909650802612305 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1765 17.919761896133423 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1766 17.929871082305908 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1767 17.939979314804077 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1768 17.950082540512085 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1769 17.960201501846313 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1770 17.970337390899658 0.1428222437527285 -0.10986316591283198 -7.163085759970002
1771 17.98045301437378 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1772 17.99056339263916 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1773 18.000668048858643 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1774 18.01077151298523 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1775 18.020883321762085 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1776 18.03100562095642 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1777 18.041139602661133 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1778 18.051249265670776 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1779 18.061351537704468 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1780 18.07148551940918 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1781 18.08160090446472 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1782 18.091715574264526 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1783 18.10183596611023 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1784 18.111942529678345 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1785 18.122053861618042 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1786 18.13217568397522 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1787 18.14227867126465 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1788 18.152359008789062 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1789 18.162471294403076 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1790 18.172608852386475 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1791 18.182727336883545 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1792 18.192839860916138 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1793 18.202948331832886 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1794 18.21305251121521 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1795 18.2231605052948 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1796 18.233263969421387 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1797 18.243367433547974 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1798 18.25346541404724 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1799 18.263587474822998 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1800 18.27373480796814 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1801 18.283848762512207 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1802 18.293968200683594 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1803 18.304086446762085 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1804 18.3141930103302 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1805 18.32430338859558 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1806 18.334426641464233 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1807 18.344530820846558 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1808 18.354633331298828 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1809 18.364762783050537 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1810 18.374926567077637 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1811 18.385056257247925 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1812 18.395206689834595 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1813 18.4055233001709 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1814 18.415804147720337 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1815 18.426003217697144 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1816 18.436204195022583 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1817 18.446401596069336 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1818 18.45659589767456 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1819 18.466806411743164 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1820 18.477023124694824 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1821 18.48721957206726 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1822 18.497455835342407 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1823 18.507668018341064 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1824 18.517878532409668 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1825 18.528698205947876 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1826 18.538957834243774 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1827 18.54939913749695 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1828 18.559907913208008 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1829 18.570108890533447 0.1318359911944688 -0.10986316591283198 -7.163085759970002
1830 18.58056926727295 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1831 18.590800285339355 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1832 18.601385593414307 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1833 18.611843824386597 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1834 18.622101068496704 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1835 18.63242268562317 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1836 18.64272928237915 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1837 18.652942419052124 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1838 18.663151264190674 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1839 18.673341989517212 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1840 18.68350863456726 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1841 18.693671464920044 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1842 18.70387029647827 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1843 18.71546220779419 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1844 18.72565269470215 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1845 18.735923290252686 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1846 18.74610710144043 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1847 18.75628399848938 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1848 18.766652584075928 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1849 18.776765823364258 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1850 18.786989212036133 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1851 18.797189950942993 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1852 18.8073148727417 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1853 18.817443370819092 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1854 18.82754611968994 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1855 18.837669849395752 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1856 18.847788333892822 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1857 18.85791802406311 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1858 18.86803412437439 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1859 18.878137588500977 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1860 18.88825798034668 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1861 18.89839243888855 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1862 18.908513069152832 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1863 18.918635845184326 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1864 18.928764581680298 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1865 18.938873052597046 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1866 18.949002504348755 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1867 18.95911717414856 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1868 18.969234228134155 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1869 18.979342937469482 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1870 18.989537239074707 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1871 18.99968671798706 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1872 19.009803771972656 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1873 19.019912004470825 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1874 19.030025959014893 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1875 19.040127754211426 0.12084963191450326 -0.10986316591283198 -7.163085759970002
1876 19.050228118896484 0.12084963191450326 -0.10986316591283198 -7.163085759970002
